simulation,pearson,spearman,n_items,benchmark,population,subset_note
10,0.8641481310587554,0.8297954181759003,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
11,0.8880134476450647,0.8561353588503767,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
12,0.8832027217427593,0.8547239735772105,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
13,0.8694256377618389,0.8400686459923216,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
14,0.8580712698192606,0.8276926415145514,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
15,0.8883184793112316,0.8688338811368997,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
16,0.8668277661518267,0.8479944964850983,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
17,0.8760604082609144,0.8381088818149762,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
18,0.8978855700083723,0.8624594695223136,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
19,0.8389119725190974,0.8165189281954042,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
20,0.8868682827784029,0.8799010748127891,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
21,0.7944870505217693,0.7681323802455374,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
22,0.897231378900262,0.8693605615952301,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
23,0.8731923348703454,0.8451204387031231,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
24,0.8657012983266646,0.8587076109764546,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
25,0.7665991961730004,0.7581254515372609,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
26,0.8739119425644426,0.8394147337378778,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
27,0.8482831377480157,0.8318705786334417,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
28,0.8231990197865968,0.7671283339785332,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
29,0.8792339867726822,0.8556579930417028,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
30,0.8456612018529696,0.8202017462317442,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
31,0.8932495456612438,0.8771463584829826,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
32,0.8912868521759015,0.876140339629992,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
33,0.8581305266159869,0.8426103230356125,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
34,0.8553798802195551,0.8378820344265568,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
35,0.8737435333361443,0.8502481759743957,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
36,0.8083795193127187,0.7699875973656114,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
37,0.8766062252865124,0.8506407205856606,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
38,0.7843956732900254,0.7624473874331478,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
39,0.8806086290482567,0.8580014251933749,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
40,0.8541253272491834,0.8297924592969209,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
41,0.8828231986690274,0.8542466077685366,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
42,0.8824168603743372,0.8734822800135121,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
43,0.8841869393546062,0.8678544921947237,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
44,0.8351202149385809,0.8165238596603699,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
45,0.8950096597795211,0.8634566117383659,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
46,0.8760572495773544,0.8528865097310131,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
47,0.8679262293704443,0.834208093027155,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
48,0.8367765839690862,0.8061500299586496,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
49,0.8866757879110704,0.8838107402375486,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
50,0.8769415934135172,0.8247160092612911,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
51,0.8221453637551166,0.7918596307812179,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
52,0.8787581033190652,0.844402417404126,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
53,0.8666832426176951,0.8190191809329836,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
54,0.89739539721816,0.8698487766268286,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
55,0.8971530325654785,0.869674202767045,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
56,0.8547033397518726,0.8347485815873892,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
57,0.8853145978565486,0.8697254900026875,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
58,0.8668482485288411,0.830594315500334,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
59,0.8970323429351734,0.880053950226724,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
60,0.8958940033560242,0.8617365167583507,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
61,0.8385489428664523,0.8100626542623883,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
62,0.8458781788265122,0.8294038598576285,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
63,0.8627372350994114,0.8414543876476663,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
64,0.8761773845962466,0.8552920783412523,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
65,0.8875708002548068,0.8724160972879408,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
66,0.9082464861279164,0.8819565094104679,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
67,0.8624972424225641,0.8438619288438919,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
68,0.8962576141215202,0.8678278622839092,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
69,0.856538487590753,0.8233776096696164,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
70,0.8541311830084867,0.8297253913733883,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
71,0.8473218020263525,0.816509065265473,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
72,0.8608223126445855,0.831772935627122,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
73,0.8967180568386641,0.8665003119151589,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
74,0.8590978897835512,0.8436834098121357,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
75,0.8041402789203602,0.7946932505504748,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
76,0.8872916572696196,0.8579905759704506,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
77,0.8461191405566669,0.8232789803703036,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
78,0.8925590402530056,0.873088749109254,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
79,0.853703070753323,0.8210371363969236,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
80,0.8620443957257308,0.8395133630371906,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
81,0.8795383225851515,0.8505470227513134,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
82,0.8848519819216353,0.863973429266765,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
83,0.8581835938222752,0.83730603931857,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
84,0.8639543636691994,0.8684590897995113,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
85,0.870017312846732,0.8430077991118431,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
86,0.880752546974832,0.8463621815814714,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
87,0.8755151327151751,0.8575349086076254,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
88,0.8301189633333724,0.8020184486104363,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
89,0.8736314821667778,0.8339279858171067,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
90,0.8775680586467872,0.8558611693982873,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
91,0.8689695230756621,0.8549774508764445,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
92,0.8666887692649601,0.8692984251366631,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
93,0.8690576940995348,0.8312935972324618,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
94,0.8690332082390431,0.8324988472700641,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
95,0.867536543566735,0.835440959268565,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
96,0.8711143852656514,0.8714899681673935,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
97,0.8881500968417381,0.8648896954573809,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
98,0.8693569470926971,0.8392056396233346,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
99,0.8960570171455648,0.8739192078094677,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
100,0.8471113613432024,0.8090724160972877,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
101,0.8627016600979247,0.8264548438081758,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
102,0.8732400893448512,0.8651303509477042,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
103,0.8888541368734322,0.8623647853949732,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
104,0.89628958370762,0.8646204374702571,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
105,0.8791614975320727,0.857855453830392,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
106,0.8869009225711986,0.8617562426182133,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
107,0.8877330732872247,0.8653216917883709,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
108,0.8717182079990271,0.8202342939005174,230,ARC1,llm,Local ARC1 public-eval prediction folder on the ARC1 human-sidecar items
