task_id,benchmark,split,json_hash,n_train_pairs,n_test_pairs,mean_input_cells,max_input_cells,mean_output_cells,max_output_cells
984d8a3e,arc2,train,a2c12d712edf654c45f6593ff55fee5495cda5b0,2,1,163.0,289.0,163.0,289.0
985ae207,arc2,train,4891dc0129b87a09c4ddff5cbda4fbf85fb3a45f,3,1,456.25,625.0,456.25,625.0
98c475bf,arc2,train,fb11cb05013cc020538f70cfbeb73d1d3e3cd8c8,4,1,400.0,400.0,400.0,400.0
98cf29f8,arc2,train,436670bd80eedd5d435bb0e5324ef461b923baa5,3,1,240.25,285.0,240.25,285.0
992798f6,arc2,train,59592aa2e2822849f7388bcd8fbd80f20edc60d1,4,1,217.6,256.0,217.6,256.0
99306f82,arc2,train,4c1bb40912c12e1f03eb5c343d7c85f1f09c619f,3,1,237.5,400.0,237.5,400.0
995c5fa3,arc2,train,32ad5630ecde0f2e85496ff99756a35e795ab9e8,4,1,56.0,56.0,9.0,9.0
9968a131,arc2,train,48b563e57caaa06094bf5f1660a852d309877f18,2,1,25.666666666666668,36.0,25.666666666666668,36.0
996ec1f3,arc2,train,60df2c2fa676749796433c5ece9f51b021c6d872,3,1,361.0,361.0,9.0,9.0
99b1bc43,arc2,train,b9e32c5098d052710b75b220392cc6d04e149a4c,4,1,36.0,36.0,16.0,16.0
99caaf76,arc2,train,9a370ce286072d72c7ce2ca3dea184bda6896aef,3,1,131.75,306.0,131.75,306.0
99fa7670,arc2,train,0e2d0c9561a45d2e6f46441f1e65f3fae15598e7,4,1,34.4,56.0,34.4,56.0
9a4bb226,arc2,train,3bf5c972bec9749d4f2e04cfbdd718c9d48295c9,3,1,225.0,225.0,9.0,9.0
9aec4887,arc2,train,e57f1901f5b3fc3063500fa1e1b6577ccb76359e,3,1,236.25,256.0,36.5,49.0
9af7a82c,arc2,train,a000a35bce2cf93272d7805e4adb47799f1b205d,4,1,12.2,16.0,21.4,30.0
9b2a60aa,arc2,train,81ed0eb41aa2e62e887d4a05ed7c41f74478d2ec,3,1,344.25,391.0,344.25,391.0
9b30e358,arc2,train,08b083bf0171e142f1b60f1d0892522bf6f5d5be,2,1,56.666666666666664,70.0,56.666666666666664,70.0
9b365c51,arc2,train,321ab10c5561b799008c1ed0aff38bf9703d67d1,3,1,143.0,196.0,143.0,196.0
9b4c17c4,arc2,train,caf4026b28dc334c9c505843c284586e5f712ed6,4,2,143.16666666666666,225.0,143.16666666666666,225.0
9b5080bb,arc2,train,9770a2d51466bce988e06ed245d3cd4e8eff4b45,3,1,546.75,729.0,546.75,729.0
9ba4a9aa,arc2,train,53283e4bf8d2cb9c7089a7a5e0cfdddcce7d78b5,3,1,484.0,484.0,9.0,9.0
9bebae7a,arc2,train,8a6019a65324ccfe55ffcc1f468320fb3c669374,5,1,110.83333333333333,143.0,110.83333333333333,143.0
9c1e755f,arc2,train,9debb5d14ca274a4d63b4734d0dd9b3993b6d2ff,4,1,100.0,100.0,100.0,100.0
9c56f360,arc2,train,dde5f89e98217429f4973b9b05de141e93e8dec0,3,1,62.75,81.0,62.75,81.0
9caba7c3,arc2,train,35736ffe9fecff2da823d6fe5a44f0478881cca4,3,1,361.0,361.0,361.0,361.0
9caf5b84,arc2,train,c52658eb3ca39d90630638bf5d133f2f289f4356,4,1,27.2,36.0,27.2,36.0
9d9215db,arc2,train,2861a13b08d1c916c69064e5fc77a156bd79f3c9,3,1,361.0,361.0,361.0,361.0
9ddd00f0,arc2,train,37462aac0d1ec61b085504699a86b0979aa5e528,2,1,169.0,361.0,169.0,361.0
9def23fe,arc2,train,e9c3d39ed1b67fcd875f3b353563d043addc956d,3,1,391.25,525.0,391.25,525.0
9dfd6313,arc2,train,9b7651f8d4b01954b0c7d96e3f23a12407b5d658,3,1,21.5,36.0,21.5,36.0
9edfc990,arc2,train,ecf4c83152b8fd1ec07c79882fde88fd661fe38c,3,1,226.5,256.0,226.5,256.0
9f236235,arc2,train,4ab3084ad8db1256d8572f360ee892a33d03d8e5,3,1,343.0,529.0,14.25,16.0
9f27f097,arc2,train,d0a3f0ab3eccfc4c89e0dd3b2ed987773305c377,3,1,144.0,144.0,144.0,144.0
9f41bd9c,arc2,train,5201b01bc22e2c2bb40e1107c1427b6531f3d6ec,2,1,289.6666666666667,324.0,289.6666666666667,324.0
9f5f939b,arc2,train,879384fcf128bbdf4fab5d8f5044d9849445f2ab,3,1,244.0,400.0,244.0,400.0
9f669b64,arc2,train,0d88ed0c09927349e7cb54fc2acda690046ee910,3,1,100.0,100.0,100.0,100.0
9f8de559,arc2,train,13e6231bb2ca2205d037b265f629308d18f3f1d3,4,1,196.0,196.0,196.0,196.0
a04b2602,arc2,train,3508f0cb25e4c44bdaf5375a468e7a3478e17816,3,1,350.5,432.0,350.5,432.0
a096bf4d,arc2,train,e042fc6ef8296f7d50992de5958f29d48536f920,3,1,479.75,676.0,479.75,676.0
a09f6c25,arc2,train,388235f883010f0f3a574ce2dce7643b7a7749d7,3,2,500.6,756.0,500.6,756.0
a1570a43,arc2,train,674a0e994d2eea374283b596adb7ce11d0bcc071,4,1,74.4,90.0,74.4,90.0
a1aa0c1e,arc2,train,197629acc21760ad2eac3253b4fe1296e5fa6dc4,3,1,441.0,441.0,15.0,15.0
a2d730bd,arc2,train,27a20a554e9b6703f88069e863892cc0438d338a,3,1,453.0,900.0,453.0,900.0
a2fd1cf0,arc2,train,0414916ee90046f96b0aa5c47df282fefa9cc8e9,3,1,180.25,225.0,180.25,225.0
a3325580,arc2,train,be980a246f808c3415ea32706d1286f102d270ae,6,1,100.0,100.0,9.714285714285714,18.0
a3f84088,arc2,train,c2f963cdcce2c0cbce9b77a87081e13efaaeb9f1,4,1,344.4,900.0,344.4,900.0
a406ac07,arc2,train,45938b038c010d2080aa631c980231c9d1a274b6,3,1,100.0,100.0,100.0,100.0
a416b8f3,arc2,train,c42dd2e4defe371f0f19e2e9e678a08e9061e782,3,1,14.25,20.0,28.5,40.0
a416fc5b,arc2,train,7743d84f01ac380f8637875174682f4476b347e0,3,1,121.0,121.0,154.75,256.0
a48eeaf7,arc2,train,7617e98ab772f8c99bf1ad9d810b641473fa75fa,2,1,100.0,100.0,100.0,100.0
a5313dff,arc2,train,e831d4485e633dcae6289d8595a7921ad03cf1a8,3,1,88.25,144.0,88.25,144.0
a57f2f04,arc2,train,a199ca69b5923f5af58157df86dc9632885a5449,3,1,440.0,572.0,440.0,572.0
a59b95c0,arc2,train,e5a482e96fb22af1665f71f6c361e0ceb7085703,5,1,9.0,9.0,87.0,144.0
a5f85a15,arc2,train,d191ea2a202a7499e7a95b5859ad8b444664496a,3,1,63.25,144.0,63.25,144.0
a61ba2ce,arc2,train,cd641ad893c1cf8903d136bda0b8313b37d6ab22,2,1,169.0,169.0,16.0,16.0
a61f2674,arc2,train,1c51fd727bf7f62b70a9fb22be8efd919d527d2d,2,1,81.0,81.0,81.0,81.0
a644e277,arc2,train,0e49b1c5b29029fb66a547532664ad740dbb6d09,2,1,377.6666666666667,396.0,71.0,81.0
a64e4611,arc2,train,705f24006c97fcaf1f74c90375fc098d334067c0,3,1,900.0,900.0,900.0,900.0
a65b410d,arc2,train,03f11daef8ad5e38d6cfc87605e572605067b2bd,3,1,66.25,81.0,66.25,81.0
a680ac02,arc2,train,8aea6093ff5a84a3d1258ab5508f3d9afdaeb2be,3,1,408.0,528.0,40.0,48.0
a68b268e,arc2,train,2f5567e78ceb29d7e1a2132a1f2b52a10bb72e15,6,1,81.0,81.0,16.0,16.0
a6953f00,arc2,train,36a83cf71bb2ff9a80dfa21f6e1b676a45d30d3e,3,1,28.5,64.0,4.0,4.0
a699fb00,arc2,train,16257d69f8bf95e53a64ed6b302e02e81067f33b,3,1,81.25,100.0,81.25,100.0
a740d043,arc2,train,b6d57a131e42644d252737db23b63913bbd26f55,3,1,40.5,49.0,6.25,9.0
a78176bb,arc2,train,557ec794b31b959e31d289f1cd695ce283596fc2,3,1,100.0,100.0,100.0,100.0
a79310a0,arc2,train,f69dd165b9cbcbfe07a485572aa74416e9969ccc,3,1,21.0,25.0,21.0,25.0
a834deea,arc2,train,1d244096ce4fd9688dfb81ae5ae99f3b04828522,3,1,162.5,256.0,162.5,256.0
a85d4709,arc2,train,b4a8778c2449d041b14cb3ebdfcf60b74047612d,4,1,9.0,9.0,9.0,9.0
a8610ef7,arc2,train,32b01d955b252ee2cb0244178c37735daa39a910,4,1,36.0,36.0,36.0,36.0
a87f7484,arc2,train,c9d0aada8279e349331e3ddfa828068160ac13dc,4,1,37.8,45.0,9.0,9.0
a8c38be5,arc2,train,b7c0464ef35f58738fce74aca83da56550bae844,2,1,220.0,240.0,81.0,81.0
a8d7556c,arc2,train,1e4799d94fc443339cd7b0628d82285c723a7386,3,1,324.0,324.0,324.0,324.0
a934301b,arc2,train,3de5b3a19999bd73ce6f91ac239503f6099d308f,3,1,185.75,196.0,185.75,196.0
a9f96cdd,arc2,train,99aa9072c2ac5e148c78213b428c55af21aa9c4c,4,1,15.0,15.0,15.0,15.0
aa18de87,arc2,train,6b9899864030ae506215284f54dc0b2f2a1934d3,4,1,38.4,60.0,38.4,60.0
aa300dc3,arc2,train,1b40e9c3af11b1a1e8ceb209b388a338a3c34489,4,1,100.0,100.0,100.0,100.0
aa62e3f4,arc2,train,b2181811a641a9ee8a95fba7ee313f90ce3a0d8d,2,1,110.0,256.0,110.0,256.0
aab50785,arc2,train,035d0da5e1ec96169fc7bd7ab2356c55c05ec916,5,1,198.0,255.0,19.0,32.0
aabf363d,arc2,train,c892be0d0d946946e6211aab68169c563e1b53e2,2,1,49.0,49.0,49.0,49.0
aaecdb9a,arc2,train,3da873aa908a48306c8cd7bc6b5876661f9b019b,3,1,100.0,100.0,20.0,30.0
aaef0977,arc2,train,7db027230bf03240837aed6003fd953976670dfc,2,1,64.0,64.0,64.0,64.0
aba27056,arc2,train,715dac30bf418f8d85bbb1f3805bd46db8ec81e3,3,1,66.5,100.0,66.5,100.0
abbfd121,arc2,train,dca9b0c4ec6e3836c4b85c11d0d349420e5f5b73,3,1,461.25,506.0,73.25,100.0
ac0a08a4,arc2,train,077733a4a50054936fcda02ee2ae833d77b4adef,3,1,9.0,9.0,121.5,225.0
ac0c2ac3,arc2,train,8de9fda7a209c05a2e0d4652eb5b530d7eb60239,3,1,105.0,169.0,105.0,169.0
ac0c5833,arc2,train,7f2d44eb9cec016c98eb0c7eefe6324582dc7868,3,1,732.5,900.0,732.5,900.0
ac2e8ecf,arc2,train,8553c181c1115d4448fe7ffe9eb0dfff823d72da,3,1,222.25,272.0,222.25,272.0
ac3e2b04,arc2,train,8470a6f0218fc1bb89e8298211927a4239ff907d,4,1,187.2,288.0,187.2,288.0
ac605cbb,arc2,train,31c543b3b72f8934d5167b2323c87f762bffe405,6,1,106.28571428571429,121.0,106.28571428571429,121.0
ac6f9922,arc2,train,baf1cb06432d98e1c6c59cbce1f1055766d58da4,3,1,277.0,361.0,5.75,9.0
ad173014,arc2,train,b3c1f3a696bb11da4f3dfd920c6cd04943e0c50a,3,1,576.75,729.0,576.75,729.0
ad38a9d0,arc2,train,427a6cbba48857035e2936d1e2bf63f38485f385,2,1,81.0,81.0,81.0,81.0
ad3b40cf,arc2,train,9178c4e493ae029a395eacc95afbf59d2b433425,3,1,212.75,289.0,212.75,289.0
ad7e01d0,arc2,train,6b0ee02b4438abc76236401412161b96897f8ed0,4,1,15.0,25.0,259.8,625.0
ae3edfdc,arc2,train,0b8683b1c38aa24d631dab70c15bd7fba575c962,3,1,225.0,225.0,225.0,225.0
ae4f1146,arc2,train,fdb8b3eeceb9d3071d451d47783661a46f951845,4,1,81.0,81.0,9.0,9.0
ae58858e,arc2,train,1973c9e91cbf4daff88ee082c4a211fcca114394,4,1,74.8,120.0,74.8,120.0
aedd82e4,arc2,train,a9234ea286c8c91b77984816381bd6fe68d8918a,4,1,14.8,20.0,14.8,20.0
aee291af,arc2,train,5945263c1a5c00cda84ac719640f5a75899f4400,3,1,290.0,324.0,20.5,25.0
af24b4cc,arc2,train,b48a8b4aa19ce1f7c7460a4d4dd40a18b914b01b,3,1,90.0,90.0,20.0,20.0
af726779,arc2,train,d11a6d01cb52fb4aafeeb5c09dfab62634767ed6,3,3,220.0,357.0,220.0,357.0
af902bf9,arc2,train,5a70488933e6eace8d6ba322c68d46d399ca9553,3,1,100.0,100.0,100.0,100.0
afe3afe9,arc2,train,dbd2215da9e03e2f939214bf4eb036834a747eec,3,1,900.0,900.0,42.0,42.0
b0722778,arc2,train,f1893f4963548e054372a058f07b3caeb295d789,2,1,81.0,99.0,18.0,22.0
b0c4d837,arc2,train,1e4d5528ba688d2ae4300b5e5e5ff5816dfedb1c,6,1,62.714285714285715,81.0,9.0,9.0
b0f4d537,arc2,train,6c7faba0a9e7772a9cca7556c906825f1b27d51c,4,1,126.0,180.0,67.2,84.0
b15fca0b,arc2,train,d8705c1072c7a0579929e7b6bbe0383fd4913de4,5,1,53.666666666666664,100.0,53.666666666666664,100.0
b190f7f5,arc2,train,56c47f7e13fef6c6850aeb42561917eefd4a8640,3,1,25.0,32.0,168.5,256.0
b1948b0a,arc2,train,77f80b27ef3ad843a4d27fff6917d81ce8800954,3,1,17.5,24.0,17.5,24.0
b1986d4b,arc2,train,01563549f5c8ba8b869a74e80c0514e487574539,3,1,750.5,784.0,113.75,150.0
b1fc8b8e,arc2,train,0681c90f1bc97d642aece1560f6dcba70f604003,5,2,36.0,36.0,25.0,25.0
b20f7c8b,arc2,train,5e4e1600019ca39d7c73c233be933631739bae5e,3,1,396.0,396.0,396.0,396.0
b230c067,arc2,train,a4269918ce406809c0796d76eace0658cb14253a,3,1,100.0,100.0,100.0,100.0
b25e450b,arc2,train,916552302236239f8b4f9a8c01d69c57f2d15201,3,1,136.0,252.0,136.0,252.0
b27ca6d3,arc2,train,132359ac91565f8590a28dd215377f375dc54248,2,1,260.6666666666667,272.0,260.6666666666667,272.0
b2862040,arc2,train,85147993e350ec26d516bdcf369107ee1febe7cd,4,1,167.4,240.0,167.4,240.0
b2bc3ffd,arc2,train,39efbb02cfea63032650e402dd984e383513775b,3,1,64.0,64.0,64.0,64.0
b457fec5,arc2,train,4eda0783d380bc4ebab807af0823ea8f628f228e,3,1,404.0,621.0,404.0,621.0
b4a43f3b,arc2,train,4b2566f7f478264e9a7d977d7430df5901818ddb,4,1,78.0,78.0,324.0,324.0
b527c5c6,arc2,train,96a7bd0a9760ce726c554bcf867b07eec5209bd3,4,1,340.0,400.0,340.0,400.0
b548a754,arc2,train,6e1d98850824f9136564cce6958bb61027d5360b,3,1,141.75,169.0,141.75,169.0
b5bb5719,arc2,train,14380d79c50d1b9d518eaae7842d6e92b6f4b4cd,7,1,27.5,72.0,27.5,72.0
b60334d2,arc2,train,563ea22187589b99864d707926e0d0db43ee766b,2,1,81.0,81.0,81.0,81.0
b6afb2da,arc2,train,4c6df2985f718cfd07b417ae2f3f4d62e06f8140,2,1,100.0,100.0,100.0,100.0
b71a7747,arc2,train,4b2538bad1bab00d7e85b3ef92ff3b958918311b,2,1,590.0,784.0,208.33333333333334,400.0
b7249182,arc2,train,77d3cb16caec5531b4dd1eb215506a48bcc2c18a,3,1,155.25,180.0,155.25,180.0
b7256dcd,arc2,train,659060ec6fc274fd7bdf6f97d746a776979f9f5e,2,1,32.666666666666664,49.0,32.666666666666664,49.0
b745798f,arc2,train,0af65fe7daebf20cbb3a282bd2d6aa2250802782,3,1,113.0,225.0,113.0,225.0
b74ca5d1,arc2,train,b2f8c48fd652a3cd150599e0d6e2d2fe7e2212d7,3,2,900.0,900.0,900.0,900.0
b775ac94,arc2,train,df6629b0d7bd5cd268a1bbf6eb8137923e7e4469,3,1,518.0,900.0,518.0,900.0
b782dc8a,arc2,train,587df446af7e6f700ac1ec57aa6f27346727b0eb,2,1,223.66666666666666,264.0,223.66666666666666,264.0
b7955b3c,arc2,train,63c238d615c451208c273586efd572b5e45b937d,3,2,288.0,572.0,288.0,572.0
b7999b51,arc2,train,a84f3f5294ccef586b7729d1d5e48246be60f314,3,1,214.5,342.0,17.75,30.0
b7cb93ac,arc2,train,1c25a285c0d343566f3a02d53c257497493bf3ad,3,1,115.0,130.0,12.0,12.0
b7f8a4d8,arc2,train,2027860034398af915d5c355a965196412faac05,3,1,748.5,900.0,748.5,900.0
b7fb29bc,arc2,train,c1fb8828b5b08062a64667d7a0cfc75960ed088e,3,1,225.0,225.0,225.0,225.0
b8825c91,arc2,train,9f9b87558b0ca2ee755d7cc60caf6bc3f0b6224c,4,1,256.0,256.0,256.0,256.0
b8cdaf2b,arc2,train,9a8852169d237c5071cba45171fbb58d97567d68,4,1,37.8,81.0,37.8,81.0
b91ae062,arc2,train,6d11d8b66eafcf56033c5014e2dacd2279b3390f,5,1,9.0,9.0,87.0,144.0
b942fd60,arc2,train,2b29f17d7ba0c8e086fc722e9397e8f338ac56c1,6,1,76.57142857142857,144.0,76.57142857142857,144.0
b94a9452,arc2,train,075744024c8ced5ebfed754c370aa7bdfe62aa2f,3,1,156.5,182.0,21.5,36.0
b9630600,arc2,train,252377da296b31860f49973562fb92e3bfad25ba,3,1,900.0,900.0,900.0,900.0
b9b7f026,arc2,train,748047be33ad79d80ab36eb4bf24b98221d7ce68,3,1,233.0,272.0,1.0,1.0
ba1aa698,arc2,train,ebb84186e932de305f6fee8a9699aec05df50c45,3,1,324.0,400.0,104.0,112.0
ba26e723,arc2,train,11e706d5dd5851a5ab5d0db9f8c1dc76768a23f9,5,1,38.0,51.0,38.0,51.0
ba97ae07,arc2,train,393e7552e6fe516897c46284938717ece67d6c46,4,1,80.4,169.0,80.4,169.0
ba9d41b8,arc2,train,26b4cca936e75dc846a42849aabe820e438f90fb,3,1,267.0,361.0,267.0,361.0
bae5c565,arc2,train,ce07538f02277fd63bea7c5b816aa8a33b51df73,2,1,123.66666666666667,169.0,123.66666666666667,169.0
baf41dbf,arc2,train,46c22b2e80294032a80a45a2a8ad5f0b1e79db28,3,1,199.5,272.0,199.5,272.0
bb43febb,arc2,train,1ad077b9912019676eaf8937a20b40a432b78769,2,1,100.0,100.0,100.0,100.0
bb52a14b,arc2,train,1bc869aa8137333519fad5a22e081712b86e96fd,3,1,484.0,484.0,484.0,484.0
bbb1b8b6,arc2,train,1955568d63378d40a0fa762da2c566e2044a7770,7,2,36.0,36.0,16.0,16.0
bbc9ae5d,arc2,train,0db0adda15ea409850426141ec8ed677c63c2455,5,1,8.0,12.0,34.666666666666664,72.0
bc1d5164,arc2,train,48645cba613d238d2af7abec58dfdb95f5b59e12,5,1,35.0,35.0,9.0,9.0
bc4146bd,arc2,train,4bf6da047d2618a5f546764159cddc2e0a0db0cb,4,1,16.0,16.0,80.0,80.0
bc93ec48,arc2,train,382125b87b479c0745a929e27c5fbad897cc1c12,3,1,121.0,256.0,121.0,256.0
bcb3040b,arc2,train,e06b4330c795ba36b3384e3cdad357d69c8c85a4,3,1,206.0,324.0,206.0,324.0
bd14c3bf,arc2,train,2c8e2b804b2a6f9ca86f6d7af9338b88acffc8ba,3,1,308.5,361.0,308.5,361.0
bd283c4a,arc2,train,d279c30a4865453ff47a8d2abde3cf7711db1b6c,2,1,100.0,100.0,100.0,100.0
bd4472b8,arc2,train,daf5ec81e95be2bac8a597b681c049c613efd6b1,3,1,34.0,60.0,34.0,60.0
bd5af378,arc2,train,6330d0425f5e9f4738ef8fde3a143b27eac8d8db,4,1,59.6,100.0,59.6,100.0
bda2d7a6,arc2,train,9f9d5530652d27b41948a24e9ea6f1061caa7200,3,2,47.2,64.0,47.2,64.0
bdad9b1f,arc2,train,c32423995303e066ddb49763d6407ab0a9c7a5f5,2,1,36.0,36.0,36.0,36.0
be03b35f,arc2,train,785d69a29063b1968a659f853d73180020a9b3de,3,1,25.0,25.0,4.0,4.0
be94b721,arc2,train,ca827d0aee39981d4aa6062362ea0508a758d50e,4,1,70.2,91.0,10.2,12.0
beb8660c,arc2,train,cc2286087f78fd6392008c15a6cb4a3d0b19144c,3,1,48.75,88.0,48.75,88.0
bf32578f,arc2,train,338b4bf4fe1a415d58f93dd0695e2c8273138b23,3,1,59.0,100.0,59.0,100.0
bf699163,arc2,train,aeef7787d3587f91643d9119c223edafeb688931,2,1,253.33333333333334,306.0,9.0,9.0
bf89d739,arc2,train,6c069e17099ca4a7d1fb3d3f44b53e415124589c,4,1,205.4,247.0,205.4,247.0
c074846d,arc2,train,029de1283477051ae2dc6e0d760181d93f844c65,5,2,52.0,99.0,52.0,99.0
c0f76784,arc2,train,6198f48d2b85d74342e0b0cb1a5465bf12d81480,3,1,144.0,144.0,144.0,144.0
c1990cce,arc2,train,1fb5238bf9e161b73abae50dd62ce78af0333afd,3,1,10.5,17.0,133.0,289.0
c1d99e64,arc2,train,eab798fbbe743ca7f000366e892fc765e45e5019,3,1,331.5,675.0,331.5,675.0
c3202e5a,arc2,train,f812dffcd54be631db120f0f068c90a05cdeed45,3,1,607.0,841.0,21.0,25.0
c35c1b4c,arc2,train,825d5279f188f826f84e02db74de640ead253654,3,1,100.0,100.0,100.0,100.0
c3e719e8,arc2,train,a01f44844c5f65645be6951d0d07436b12375c28,3,1,9.0,9.0,81.0,81.0
c3fa4749,arc2,train,31c3d83a4a4fcb7d473e2f9e826398e08fed6d7c,3,2,645.0,900.0,645.0,900.0
c444b776,arc2,train,d59d515090648b0614776426be51675fb19b3bd6,2,1,361.0,551.0,361.0,551.0
c48954c1,arc2,train,9375257db62c4959b8f46b6a025e5f6f2f80d2db,3,1,9.0,9.0,81.0,81.0
c4d1a9ae,arc2,train,56488746a901d20205f2f6b71151d0a13ecb7e1c,2,1,80.0,80.0,80.0,80.0
c59eb873,arc2,train,793af30772748adb696e71410679902e2397a492,3,1,13.5,25.0,54.0,100.0
c6141b15,arc2,train,99b9cd9a047d8cb81b4bd30ab04ebacf1c5ba7c3,3,1,222.25,256.0,222.25,256.0
c61be7dc,arc2,train,85cfa968bb6a5609e1ead7491522e5ba504b3624,3,1,183.0,361.0,183.0,361.0
c62e2108,arc2,train,1d9538d20e54d1e9c72bebc783e9cf62fcf91a6b,3,1,446.0,576.0,446.0,576.0
c64f1187,arc2,train,58024374992479d1735f9e700126674402dac815,2,1,342.0,360.0,107.0,121.0
c658a4bd,arc2,train,263a33ce4385ede7903a2a7b35542e5b0af0b506,2,1,262.0,361.0,81.66666666666667,100.0
c6e1b8da,arc2,train,e4e6a68e6691ab76d9af4522622152d0f3e0ab76,3,1,400.0,400.0,400.0,400.0
c7d4e6ad,arc2,train,42eb424d12a4389bdb35051c2263fc14f41fd332,2,1,100.0,100.0,100.0,100.0
c803e39c,arc2,train,9b706a0e8ad5c01cf6dd3f08f2dc62bb49f75726,3,1,150.5,210.0,260.75,625.0
c87289bb,arc2,train,5cb58fa9c5a377d8bb6c1a1c32057585d205ae0b,4,1,120.0,150.0,120.0,150.0
c8b7cc0f,arc2,train,d69c4d0737ccf1c0258c28b2bea31130571f27ea,3,1,73.0,81.0,9.0,9.0
c8cbb738,arc2,train,d7700e4f25f47b9a6a78871a11709998f028b22a,3,1,180.5,342.0,27.0,49.0
c8f0f002,arc2,train,8801a3bbe59caf5c0e465fd38319b3a9f7caaae3,3,1,15.0,18.0,15.0,18.0
c909285e,arc2,train,a28baa034e6ca3f2f133da3b6b1a68437ac53ee2,3,1,653.0,784.0,45.75,49.0
c920a713,arc2,train,ae57b3c0a2d189c168b988d4abd116e3e6b61079,3,1,448.5,625.0,113.0,169.0
c92b942c,arc2,train,946110e2aeaec92f3a8dd1926a5fa88afdeaf6bc,4,1,15.0,25.0,135.0,225.0
c9680e90,arc2,train,4437a8815d298f0d8a9b829e982502a9f8eb2b99,3,1,83.0,121.0,83.0,121.0
c97c0139,arc2,train,836429363836e74f3858491aaca40e9d28e0bfe3,2,1,394.6666666666667,462.0,394.6666666666667,462.0
c9e6f938,arc2,train,17cd75ccbd7e64739dff4dcfca5a73cc0815ddea,3,1,9.0,9.0,18.0,18.0
c9f8e694,arc2,train,304afe3ac4af57b9c3d731f469b3a1249b0d9be1,2,1,144.0,144.0,144.0,144.0
ca8de6ea,arc2,train,2dc2f50bb483a9c6e514ec27a4978ea51d4d9700,3,1,25.0,25.0,9.0,9.0
caa06a1f,arc2,train,1d78606a521b97062333298ee32f0a352819b072,3,1,136.25,324.0,136.25,324.0
cad67732,arc2,train,cf7e454670d06f026b58c40472b7dcc82c0c03da,3,1,56.25,100.0,225.0,400.0
cb227835,arc2,train,3a9b26ba61cef54e32dbd11abd001a47050e60c8,3,1,168.25,182.0,168.25,182.0
cbded52d,arc2,train,d932e9355728acc6583d453519f3e28cc035e4d0,3,1,64.0,64.0,64.0,64.0
cc9053aa,arc2,train,be7c7636629d64befa25b3e954c11d4011a8a346,3,1,72.0,81.0,72.0,81.0
ccd554ac,arc2,train,8c6363ff2f76fabf38f92977f85b8305d8aa62fa,6,1,11.857142857142858,25.0,190.14285714285714,625.0
cce03e0d,arc2,train,577229fb2090c9b319e60f216eead57f5ec77450,3,1,9.0,9.0,81.0,81.0
cd3c21df,arc2,train,0dd974275ea3a0fadc17bc5581ecc44a0d2a87b6,3,1,150.75,169.0,5.0,6.0
cdecee7f,arc2,train,e2919df0547ec867324d0d41a6dcd593abd84b3b,3,1,100.0,100.0,9.0,9.0
ce039d91,arc2,train,5cdfb4c3e6da7c528df0143b89714dfdf6c6d3e1,4,1,100.0,100.0,100.0,100.0
ce22a75a,arc2,train,f0801b5bbe3e510d5650e5a202b76bc1891d236b,2,1,81.0,81.0,81.0,81.0
ce4f8723,arc2,train,20e1f6d77d2bd0ae17b84e3c0f708308be9c7d76,4,1,36.0,36.0,16.0,16.0
ce602527,arc2,train,17686d2ac8623eb70426d6a0b93eef3d75b026ed,4,1,303.0,324.0,16.4,25.0
ce8d95cc,arc2,train,66333e5bfec00bdeb4dbb08ef394cd51453bde72,4,1,127.6,156.0,34.6,63.0
ce9e57f2,arc2,train,7163844955c5518f513a40d45687e5a176ed4336,3,1,78.75,99.0,78.75,99.0
cf133acc,arc2,train,08cb55ba5867fcfbf46b3919424a849392e6d667,3,1,225.0,225.0,225.0,225.0
cf5fd0ad,arc2,train,fbc2a9efd2ed6e7da35c7dd9439b652e35cb3329,3,1,9.0,9.0,144.0,144.0
cf98881b,arc2,train,e6eea564a5717509547fd135db0c37a00649c52b,5,1,56.0,56.0,16.0,16.0
cfb2ce5a,arc2,train,bf8c8b7774011947a3b0b0d079cd13cde70b91af,3,1,100.0,100.0,100.0,100.0
d017b73f,arc2,train,2a058e2b4c341af9ddffb428e3ee7433ce601520,4,1,31.8,33.0,24.0,27.0
d037b0a7,arc2,train,6ac19252f3437c4ef78e3801ec2ca7e3c103b63e,3,1,9.0,9.0,9.0,9.0
d06dbe63,arc2,train,a9fe0b002eacfe3ce46f108c81f2c986c8d4abcf,2,1,169.0,169.0,169.0,169.0
d07ae81c,arc2,train,5043debfc88eb000ab5dc5e2635962bc58e03608,3,1,236.0,323.0,236.0,323.0
d0f5fe59,arc2,train,2db9f71450cd7afbde23499d6be9c4c0cb764091,3,1,145.0,180.0,13.5,25.0
d10ecb37,arc2,train,ca38a495cfd5d08f078bc670e791c919b9ec9b43,3,1,51.0,72.0,4.0,4.0
d13f3404,arc2,train,9391c6f74ec88ab53acf5b5b25402966d026c1e7,3,1,9.0,9.0,36.0,36.0
d19f7514,arc2,train,970fe3bd32b6786edbb77d39a6a603fb4e12fe57,4,1,48.0,48.0,24.0,24.0
d22278a0,arc2,train,45899f77b52d7c3886f6220a6c60940f4a3e700e,4,1,150.2,289.0,150.2,289.0
d23f8c26,arc2,train,757f016a9ec85819104707198fda1db564ad1c43,3,1,27.0,49.0,27.0,49.0
