simulation,mask_kind,pearson,spearman,n_items,observed_cells,capped_items,benchmark
839,session_pattern_matched,0.6297035995955594,0.619594717985644,222,2433,0,ARC1
840,session_pattern_matched,0.6742389666103145,0.6673671589590872,223,2444,0,ARC1
841,session_pattern_matched,0.6822974533640686,0.6170187588398708,220,2416,0,ARC1
842,session_pattern_matched,0.5674443818852369,0.5660823729043087,227,2479,0,ARC1
843,session_pattern_matched,0.6546191271681122,0.6378150021070376,225,2462,0,ARC1
844,session_pattern_matched,0.6761440712499783,0.6183354687166348,224,2455,0,ARC1
845,session_pattern_matched,0.6781180191507336,0.6521114323804906,223,2442,0,ARC1
846,session_pattern_matched,0.6706899578512009,0.6559750466231673,217,2390,0,ARC1
847,session_pattern_matched,0.5974483020939412,0.6063861203396087,216,2381,0,ARC1
848,session_pattern_matched,0.6342407809235325,0.6083052595846055,222,2433,0,ARC1
849,session_pattern_matched,0.7107006751546515,0.6800450146811843,219,2407,0,ARC1
850,session_pattern_matched,0.60622294347207,0.5864409040879628,221,2425,0,ARC1
851,session_pattern_matched,0.5640198207693778,0.5548053680086686,216,2380,0,ARC1
852,session_pattern_matched,0.6319095678063587,0.6408011242245251,219,2408,0,ARC1
853,session_pattern_matched,0.6346891013918164,0.6036323064526127,220,2415,0,ARC1
854,session_pattern_matched,0.6216323367286304,0.5688137945761266,224,2451,0,ARC1
855,session_pattern_matched,0.6783558694914577,0.6111189374686553,220,2414,0,ARC1
856,session_pattern_matched,0.70101938788987,0.6760046401302006,223,2444,0,ARC1
857,session_pattern_matched,0.7133935239764176,0.6959688418406434,222,2434,0,ARC1
858,session_pattern_matched,0.6225429019070066,0.6248704171934261,225,2460,0,ARC1
859,session_pattern_matched,0.6302097423616752,0.6200893789920432,222,2434,0,ARC1
860,session_pattern_matched,0.6874235184517298,0.6717230111851201,219,2409,0,ARC1
861,session_pattern_matched,0.6604871684931873,0.6637597696421225,221,2426,0,ARC1
862,session_pattern_matched,0.6275143965750275,0.5905900141194259,221,2427,0,ARC1
863,session_pattern_matched,0.658762108448766,0.6385686702388979,219,2408,0,ARC1
864,session_pattern_matched,0.6281715336841303,0.601987958001531,219,2409,0,ARC1
865,session_pattern_matched,0.6696408296168705,0.6141640792728624,220,2418,0,ARC1
866,session_pattern_matched,0.6787222450904206,0.6404191266859427,223,2444,0,ARC1
867,session_pattern_matched,0.6116002296072914,0.5820649938296997,221,2427,0,ARC1
868,session_pattern_matched,0.6404557003734037,0.6167517882105062,222,2434,0,ARC1
869,session_pattern_matched,0.6871742726647776,0.6290413243913308,219,2407,0,ARC1
870,session_pattern_matched,0.6454405067141475,0.6338354808943044,221,2424,0,ARC1
871,session_pattern_matched,0.6906467702401092,0.6699696573575495,223,2445,0,ARC1
872,session_pattern_matched,0.6422836628932392,0.6212224976930859,221,2424,0,ARC1
873,session_pattern_matched,0.6219319644440892,0.5707398161870362,220,2416,0,ARC1
874,session_pattern_matched,0.6481673117482166,0.6231605562579015,225,2461,0,ARC1
875,session_pattern_matched,0.5993945919075279,0.595408274018303,219,2408,0,ARC1
876,session_pattern_matched,0.6280303410393424,0.5855924390117215,223,2444,0,ARC1
877,session_pattern_matched,0.7074232301545331,0.6684760131159528,219,2408,0,ARC1
878,session_pattern_matched,0.6629265181875621,0.6213008557359445,219,2406,0,ARC1
879,session_pattern_matched,0.7022782685414908,0.6953334660733763,223,2442,0,ARC1
880,session_pattern_matched,0.6132260557799665,0.5588170852236868,216,2382,0,ARC1
881,session_pattern_matched,0.6287864287870547,0.6126662618035462,216,2382,0,ARC1
882,session_pattern_matched,0.612678269936896,0.591307114289177,223,2444,0,ARC1
883,session_pattern_matched,0.6425417001073186,0.6168268943381024,226,2469,0,ARC1
884,session_pattern_matched,0.6309614081245043,0.5991581993357666,217,2388,0,ARC1
885,session_pattern_matched,0.6595606251686932,0.6658232069996775,221,2425,0,ARC1
886,session_pattern_matched,0.6355794578709317,0.6151332306040825,223,2444,0,ARC1
887,session_pattern_matched,0.6791129487965792,0.632612726506532,225,2460,0,ARC1
888,session_pattern_matched,0.6730914469381565,0.6537877487495004,222,2434,0,ARC1
889,session_pattern_matched,0.6138424767224023,0.5565173785801191,217,2390,0,ARC1
890,session_pattern_matched,0.6512616313162829,0.6284185490199735,222,2436,0,ARC1
891,session_pattern_matched,0.6114099963311413,0.5912442056468606,225,2460,0,ARC1
892,session_pattern_matched,0.6696166254266098,0.6202149363897445,226,2471,0,ARC1
893,session_pattern_matched,0.6465501683437186,0.6379265826544952,219,2408,0,ARC1
894,session_pattern_matched,0.580892539188841,0.5748206278026907,224,2451,0,ARC1
895,session_pattern_matched,0.677581690991313,0.6423301504579532,223,2443,0,ARC1
896,session_pattern_matched,0.6319577078237554,0.6205480031204591,218,2399,0,ARC1
897,session_pattern_matched,0.6107192541667887,0.5551345291479821,224,2451,0,ARC1
898,session_pattern_matched,0.6322682299525973,0.580609651932522,224,2452,0,ARC1
899,session_pattern_matched,0.6189491996681455,0.5826108708461649,221,2425,0,ARC1
900,session_pattern_matched,0.6548706237669062,0.6691440514969926,221,2425,0,ARC1
901,session_pattern_matched,0.6178720506081514,0.6234388727496472,214,2365,0,ARC1
902,session_pattern_matched,0.6293386864914782,0.6121636622845326,220,2416,0,ARC1
903,session_pattern_matched,0.6808655992666749,0.6380462406248063,220,2416,0,ARC1
904,session_pattern_matched,0.6832952493051458,0.6634966901558832,224,2451,0,ARC1
905,session_pattern_matched,0.6658702757669486,0.6428500965346187,217,2389,0,ARC1
906,session_pattern_matched,0.6270464500083845,0.6252849647732266,222,2434,0,ARC1
907,session_pattern_matched,0.6656223699166283,0.6278514985980035,222,2433,0,ARC1
908,session_pattern_matched,0.6455003071254156,0.5977446456706546,223,2443,0,ARC1
909,session_pattern_matched,0.6893218222850317,0.6753445006321113,225,2462,0,ARC1
910,session_pattern_matched,0.6785467524010842,0.6678272474909247,224,2455,0,ARC1
911,session_pattern_matched,0.6877564718143714,0.658758982755708,226,2471,0,ARC1
912,session_pattern_matched,0.6885685994010678,0.666842231539982,219,2409,0,ARC1
913,session_pattern_matched,0.6791830807993696,0.6631165919282511,223,2445,0,ARC1
914,session_pattern_matched,0.6364403924560603,0.6043520859671303,225,2461,0,ARC1
915,session_pattern_matched,0.6745915785120883,0.6743693508399391,221,2425,0,ARC1
916,session_pattern_matched,0.5985353764968376,0.5678053629165858,219,2406,0,ARC1
917,session_pattern_matched,0.6363145793527457,0.6188969658659925,225,2462,0,ARC1
918,session_pattern_matched,0.6363324297025054,0.6183807856726086,216,2381,0,ARC1
919,session_pattern_matched,0.6652341869404117,0.6467849636262207,220,2418,0,ARC1
920,session_pattern_matched,0.6373269337452735,0.604073957016435,225,2460,0,ARC1
921,session_pattern_matched,0.6633877735011862,0.6294472188937196,218,2401,0,ARC1
922,session_pattern_matched,0.7009074475969297,0.6584919639522648,222,2434,0,ARC1
923,session_pattern_matched,0.6920222273110961,0.6702134483127249,210,2327,0,ARC1
924,session_pattern_matched,0.6665913894704122,0.6102737731178098,217,2391,0,ARC1
925,session_pattern_matched,0.6087169061430393,0.5755438734698823,223,2444,0,ARC1
926,session_pattern_matched,0.6316761828634022,0.6213600927096503,225,2463,0,ARC1
927,session_pattern_matched,0.6271894149846264,0.606493330576686,222,2434,0,ARC1
928,session_pattern_matched,0.6923417450662122,0.6784772841387191,223,2442,0,ARC1
929,session_pattern_matched,0.6294470505515452,0.5627426562156618,220,2419,0,ARC1
930,session_pattern_matched,0.6511082535180526,0.6080924785752009,222,2436,0,ARC1
931,session_pattern_matched,0.6542672765266282,0.6513327316142449,219,2407,0,ARC1
932,session_pattern_matched,0.6096293018012837,0.558460721099278,215,2374,0,ARC1
933,session_pattern_matched,0.6750715147615988,0.6809976822587442,225,2461,0,ARC1
934,session_pattern_matched,0.66762550371716,0.649783792440743,223,2443,0,ARC1
935,session_pattern_matched,0.6852453957539338,0.6757411998583296,219,2410,0,ARC1
936,session_pattern_matched,0.68471142068258,0.6515171898355756,224,2452,0,ARC1
937,session_pattern_matched,0.6685996930266398,0.6560794362588085,224,2453,0,ARC1
938,session_pattern_matched,0.6076606891435976,0.5454111302797995,219,2407,0,ARC1
939,session_pattern_matched,0.664852241516728,0.6086004726699793,223,2443,0,ARC1
940,session_pattern_matched,0.7129206286653639,0.6925967514202808,221,2428,0,ARC1
941,session_pattern_matched,0.6324263105813117,0.6044061024277327,222,2434,0,ARC1
942,session_pattern_matched,0.6342052628222143,0.6169572100320843,217,2391,0,ARC1
943,session_pattern_matched,0.6469521291482574,0.6683248595672759,222,2435,0,ARC1
944,session_pattern_matched,0.6357020704315298,0.6139472271759266,223,2442,0,ARC1
945,session_pattern_matched,0.6579833608743729,0.6475091763768894,223,2443,0,ARC1
946,session_pattern_matched,0.6558203941095634,0.5890579787804093,216,2381,0,ARC1
947,session_pattern_matched,0.6527321495999954,0.6192157603922309,221,2427,0,ARC1
948,session_pattern_matched,0.6776103784990514,0.661519302615193,220,2416,0,ARC1
949,session_pattern_matched,0.6375357444251809,0.6320339914598572,217,2390,0,ARC1
950,session_pattern_matched,0.6187842000055487,0.5748633354687167,224,2451,0,ARC1
951,session_pattern_matched,0.6822847271811321,0.6465049348193638,222,2435,0,ARC1
952,session_pattern_matched,0.6555217398360402,0.6460915992866666,223,2444,0,ARC1
953,session_pattern_matched,0.6402379590930489,0.6109562477275482,222,2435,0,ARC1
954,session_pattern_matched,0.7082997196030143,0.6728411274823831,224,2454,0,ARC1
955,session_pattern_matched,0.6342235653966941,0.6060379841185543,218,2396,0,ARC1
956,session_pattern_matched,0.6878617342544989,0.6642466316922401,220,2417,0,ARC1
957,session_pattern_matched,0.7258314773616872,0.6982154657319961,218,2397,0,ARC1
958,session_pattern_matched,0.650797918698694,0.6103459320948111,224,2451,0,ARC1
959,session_pattern_matched,0.6519607351268615,0.6395289298515106,217,2390,0,ARC1
960,session_pattern_matched,0.6510926696633431,0.6346859817448052,221,2425,0,ARC1
961,session_pattern_matched,0.6143996612194931,0.6144473423651863,215,2373,0,ARC1
962,session_pattern_matched,0.591191612914519,0.5340811811400047,221,2427,0,ARC1
963,session_pattern_matched,0.6407027075316093,0.6032360574030112,218,2400,0,ARC1
964,session_pattern_matched,0.6051888704463387,0.575330984411702,224,2451,0,ARC1
965,session_pattern_matched,0.6338075049149016,0.6205786888746531,224,2452,0,ARC1
966,session_pattern_matched,0.6407423996927916,0.6058977631122184,222,2434,0,ARC1
967,session_pattern_matched,0.6908092897464919,0.65597518538695,221,2425,0,ARC1
968,session_pattern_matched,0.6316735665544013,0.6288903465374054,221,2423,0,ARC1
969,session_pattern_matched,0.6793851305834268,0.6515205986600023,220,2420,0,ARC1
970,session_pattern_matched,0.634756901374955,0.576571887390273,223,2443,0,ARC1
971,session_pattern_matched,0.6594099205033743,0.6345540824458451,215,2372,0,ARC1
972,session_pattern_matched,0.6506627032669108,0.61881068166322,220,2416,0,ARC1
973,session_pattern_matched,0.6451450019419743,0.5935543455050183,224,2452,0,ARC1
974,session_pattern_matched,0.6323111682982198,0.6385083087742233,220,2417,0,ARC1
975,session_pattern_matched,0.7083733229853919,0.6843789997343572,215,2371,0,ARC1
976,session_pattern_matched,0.697847003344439,0.6364365234610833,215,2370,0,ARC1
977,session_pattern_matched,0.7238546503189541,0.7201629211557578,219,2407,0,ARC1
978,session_pattern_matched,0.6473187287054483,0.6097715139867607,224,2451,0,ARC1
979,session_pattern_matched,0.6628408199485291,0.6478873239436619,213,2354,0,ARC1
980,session_pattern_matched,0.6841214059253772,0.6754929196508568,220,2418,0,ARC1
981,session_pattern_matched,0.5705159538349374,0.5307380858751736,218,2398,0,ARC1
982,session_pattern_matched,0.6721129029098525,0.6488077622288927,217,2393,0,ARC1
983,session_pattern_matched,0.7090234914726863,0.6456636031172694,220,2416,0,ARC1
984,session_pattern_matched,0.6328678168060055,0.6256438180653427,224,2452,0,ARC1
985,session_pattern_matched,0.5957722522278776,0.5891682682041427,224,2452,0,ARC1
986,session_pattern_matched,0.7164119702640447,0.6614172790643379,221,2427,0,ARC1
987,session_pattern_matched,0.6600025965333138,0.5799958946122825,215,2373,0,ARC1
988,session_pattern_matched,0.6536449315894085,0.6417939607206921,219,2408,0,ARC1
989,session_pattern_matched,0.6267273757612516,0.6197778971060359,219,2407,0,ARC1
990,session_pattern_matched,0.651646633105021,0.599624287965095,223,2443,0,ARC1
991,session_pattern_matched,0.6294563650495278,0.6047394576806341,221,2426,0,ARC1
992,session_pattern_matched,0.6586871343017539,0.6428271802268918,226,2470,0,ARC1
993,session_pattern_matched,0.6936495955859571,0.6608568808868884,216,2382,0,ARC1
994,session_pattern_matched,0.6301154145721207,0.6268702114366512,217,2390,0,ARC1
995,session_pattern_matched,0.6451796822183196,0.58662030958566,220,2415,0,ARC1
996,session_pattern_matched,0.6831950775128477,0.6381033900652735,223,2442,0,ARC1
997,session_pattern_matched,0.599183551231906,0.5694494270339439,219,2409,0,ARC1
998,session_pattern_matched,0.6896560302160135,0.6706338176926411,221,2426,0,ARC1
999,session_pattern_matched,0.5810663580478812,0.5599090248752664,216,2382,0,ARC1
0,uniform_budget,0.5365666149599714,0.4247133506128366,103,997,0,ARC2
1,uniform_budget,0.6709362756285383,0.4200456881781839,103,986,0,ARC2
2,uniform_budget,0.49074169819059715,0.3567775902461143,106,1014,0,ARC2
3,uniform_budget,0.6707605963783465,0.5255019109959145,103,981,0,ARC2
4,uniform_budget,0.7092889705681739,0.5794419441944193,100,998,0,ARC2
5,uniform_budget,0.49623837236760154,0.3158992826316842,108,1040,0,ARC2
6,uniform_budget,0.5996536422198395,0.264143475572047,99,977,0,ARC2
7,uniform_budget,0.5707244224428929,0.405141166558906,107,1072,0,ARC2
8,uniform_budget,0.6743077236980005,0.5145850722663973,103,1040,0,ARC2
9,uniform_budget,0.5884650760175923,0.37247946228528755,103,1002,0,ARC2
10,uniform_budget,0.612821065159394,0.4297324605719809,103,977,0,ARC2
11,uniform_budget,0.5173525009412284,0.3267599286819883,107,1083,0,ARC2
12,uniform_budget,0.6132947171661258,0.43576612067178105,105,1019,0,ARC2
13,uniform_budget,0.49958992874089814,0.42024737167594306,99,982,0,ARC2
14,uniform_budget,0.5403975186602715,0.28729672967296727,100,962,0,ARC2
15,uniform_budget,0.5631516651233034,0.352521840419336,101,1016,0,ARC2
16,uniform_budget,0.5074723595174353,0.5634404102888873,102,970,0,ARC2
17,uniform_budget,0.5911067908125641,0.4233429338349106,107,1059,0,ARC2
18,uniform_budget,0.5133187885277541,0.23313976172031822,102,1000,0,ARC2
19,uniform_budget,0.5799749994377078,0.4567481062626695,104,1007,0,ARC2
20,uniform_budget,0.6405164468505771,0.4062089774486177,107,1001,0,ARC2
21,uniform_budget,0.6325642130737481,0.4110386175277729,106,1048,0,ARC2
22,uniform_budget,0.4807771170025013,0.4369583246941737,105,1001,0,ARC2
23,uniform_budget,0.5869927746432401,0.40677854412862985,103,1013,0,ARC2
24,uniform_budget,0.4059171216752224,0.28232218951807764,103,992,0,ARC2
25,uniform_budget,0.6150599606791365,0.5392661619103086,101,1008,0,ARC2
26,uniform_budget,0.6290435803315281,0.4482818870122306,101,970,0,ARC2
27,uniform_budget,0.6455823106526813,0.4213485543582631,104,1019,0,ARC2
28,uniform_budget,0.42820831370487206,0.34933118371665367,106,1007,0,ARC2
29,uniform_budget,0.6484385607823909,0.3446476412347117,101,1017,0,ARC2
30,uniform_budget,0.5864515134558642,0.34184041933605125,101,1006,0,ARC2
31,uniform_budget,0.6131803109444657,0.4282119976703552,101,958,0,ARC2
32,uniform_budget,0.6392867466749729,0.4711240535818288,101,1017,0,ARC2
33,uniform_budget,0.56443999029571,0.5020804438280168,104,1016,0,ARC2
34,uniform_budget,0.6520148544123298,0.4045718432510885,105,1027,0,ARC2
35,uniform_budget,0.4943853149597956,0.3183692486895748,101,978,0,ARC2
36,uniform_budget,0.7132882636345232,0.4914928386042488,102,1017,0,ARC2
37,uniform_budget,0.4679529101922485,0.41422245733654656,107,1028,0,ARC2
38,uniform_budget,0.4108165455004303,0.3424416816764047,103,976,0,ARC2
39,uniform_budget,0.5582377313147056,0.417870368037887,106,1060,0,ARC2
40,uniform_budget,0.6032514322187756,0.3751310425160163,101,1013,0,ARC2
41,uniform_budget,0.5548913644089556,0.5317640273450531,102,978,0,ARC2
42,uniform_budget,0.6256713092994595,0.3991235777357993,103,990,0,ARC2
43,uniform_budget,0.4261901431533414,0.45800202082326585,103,1015,0,ARC2
44,uniform_budget,0.5174355730066509,0.44740728038335853,108,1038,0,ARC2
45,uniform_budget,0.6078953120495612,0.43019371740937595,106,1053,0,ARC2
46,uniform_budget,0.5073824113198782,0.308899242865463,101,972,0,ARC2
47,uniform_budget,0.425353818175701,0.1631045995694768,103,1031,0,ARC2
48,uniform_budget,0.5860913552107282,0.42916918762121786,102,957,0,ARC2
49,uniform_budget,0.4423635075517885,0.2463486348634863,100,973,0,ARC2
50,uniform_budget,0.6387465314115462,0.3955363554630734,102,978,0,ARC2
51,uniform_budget,0.6336539662465732,0.426782998117059,102,1027,0,ARC2
52,uniform_budget,0.4290920966768597,0.353658215863665,97,959,0,ARC2
53,uniform_budget,0.5848934940116257,0.5079734657119009,103,992,0,ARC2
54,uniform_budget,0.642308570307522,0.42682066654910955,107,1079,0,ARC2
