task_id,source_bytes_x,total_lines_x,comment_lines_x,comprehension_count_x,return_count_x,name_load_count_x,constant_count_x,assignment_node_count_x,max_line_length_x,mean_line_length_x,halstead_distinct_operators_x,halstead_distinct_operands_x,halstead_total_operators_x,halstead_total_operands_x,halstead_vocabulary_x,halstead_length_x,halstead_difficulty_x,source_line_count,assignment_count,temp_var_count,ast_call_count,named_call_count,closure_call_count,distinct_primitive_count,max_dependency_depth,max_fan_in,higher_order_count,object_op_count,selection_op_count,geometry_op_count,set_op_count,decision_op_count,direct_primitive_names,prim_vmirror_count,prim_hmirror_count,prim_dmirror_count,prim_rot180_count,prim_upscale_count,prim_hconcat_count,prim_replace_count,prim_crop_count,prim_switch_count,prim_rot270_count,prim_vconcat_count,prim_downscale_count,prim_tojvec_count,prim_canvas_count,prim_mostcolor_count,prim_first_count,prim_hsplit_count,prim_objects_count,prim_subgrid_count,prim_delta_count,prim_fill_count,prim_ofcolor_count,prim_move_count,prim_argmin_count,prim_partition_count,prim_argmax_count,prim_colorcount_count,prim_subtract_count,prim_leastcolor_count,prim_bottomhalf_count,prim_frontiers_count,prim_merge_count,prim_decrement_count,prim_numcolors_count,prim_mapply_count,prim_underfill_count,prim_branch_count,prim_portrait_count,prim_rbind_count,prim_vsplit_count,prim_equality_count,prim_compose_count,prim_extract_count,prim_fork_count,prim_cover_count,prim_sizefilter_count,prim_fgpartition_count,prim_paint_count,prim_apply_count,prim_colorfilter_count,prim_mfilter_count,prim_rot90_count,prim_trim_count,prim_color_count,prim_asindices_count,prim_lefthalf_count,prim_tophalf_count,prim_shape_count,prim_last_count,prim_palette_count,prim_compress_count,prim_valmin_count,prim_intersection_count,prim_shift_count,prim_cellwise_count,prim_righthalf_count,prim_combine_count,prim_inbox_count,prim_astuple_count,prim_shoot_count,prim_size_count,prim_lbind_count,prim_matcher_count,prim_sfilter_count,prim_cmirror_count,prim_difference_count,prim_other_count,prim_hupscale_count,prim_vupscale_count,prim_halve_count,prim_height_count,prim_width_count,prim_power_count,prim_gravitate_count,prim_mostcommon_count,prim_totuple_count,prim_dedupe_count,prim_remove_count,prim_backdrop_count,prim_product_count,prim_interval_count,prim_mpapply_count,prim_order_count,prim_chain_count,prim_asobject_count,prim_recolor_count,prim_dneighbors_count,prim_insert_count,prim_toindices_count,prim_greater_count,prim_neighbors_count,prim_lrcorner_count,prim_ulcorner_count,prim_increment_count,prim_sign_count,prim_contained_count,prim_normalize_count,prim_leastcommon_count,prim_add_count,prim_connect_count,prim_pair_count,prim_papply_count,prim_prapply_count,prim_initset_count,prim_valmax_count,prim_index_count,prim_center_count,prim_underpaint_count,prim_urcorner_count,prim_box_count,prim_position_count,prim_repeat_count,prim_divide_count,prim_occurrences_count,prim_hfrontier_count,prim_vfrontier_count,prim_hperiod_count,prim_multiply_count,prim_lowermost_count,prim_toobject_count,prim_double_count,prim_vline_count,prim_invert_count,prim_crement_count,prim_leftmost_count,prim_toivec_count,prim_uppermost_count,prim_positive_count,prim_outbox_count,prim_llcorner_count,prim_maximum_count,prim_minimum_count,prim_vperiod_count,prim_vmatching_count,prim_even_count,prim_rightmost_count,prim_rapply_count,prim_hline_count,prim_corners_count,prim_flip_count,prim_centerofmass_count,prim_both_count,status,train_pairs,test_pairs,example_count,elapsed_ms_per_example,current_memory_bytes_x,solver_opcode_count_dynamic,dsl_opcode_count_dynamic,primitives_opcode_count_dynamic,bundle_opcode_count_dynamic,solver_branch_opcode_count_dynamic,dsl_branch_opcode_count_dynamic,primitives_branch_opcode_count_dynamic,bundle_branch_opcode_count_dynamic,solver_python_call_count_dynamic,dsl_python_call_count_dynamic,primitives_python_call_count_dynamic,bundle_python_call_count_dynamic,solver_distinct_function_count_dynamic,dsl_distinct_function_count_dynamic,primitives_distinct_function_count_dynamic,bundle_distinct_function_count_dynamic,elapsed_ms_per_output_cell,bundle_opcode_per_input_cell,bundle_opcode_per_output_cell,bundle_branch_opcode_per_input_cell,bundle_python_calls_per_example,peak_memory_per_input_cell,dsl_complexity_pc1,human_difficulty_complete,human_difficulty_complete_solve_rate,human_difficulty_complete_n_people,human_difficulty_all,gpt_solved,gpt_solved_pair_mean,claude_solved,claude_solved_pair_mean,icecuber_solved,icecuber_solved_pair_mean,gpt_failure,claude_failure,icecuber_failure,llm_success_count,llm_pooled_difficulty,gpt_pair_successes,claude_pair_successes,icecuber_pair_successes,pooled_pair_successes,gpt_pair_difficulty,claude_pair_difficulty,icecuber_pair_difficulty,pooled_pair_difficulty,llm_pair_mean_rate,llm_pair_failure,human_gpt_pair_gap,human_claude_pair_gap,human_llm_pair_gap,human_ice_pair_gap,source_bytes_y,total_lines_y,nonblank_lines,comment_lines_y,token_count,ast_node_count,function_count,call_count_static,comprehension_count_y,branch_node_count,return_count_y,name_load_count_y,constant_count_y,assignment_node_count_y,cyclomatic_complexity,max_nesting_depth,max_line_length_y,mean_line_length_y,gzip_bytes,halstead_distinct_operators_y,halstead_distinct_operands_y,halstead_total_operators_y,halstead_total_operands_y,halstead_vocabulary_y,halstead_length_y,halstead_volume,halstead_difficulty_y,halstead_effort,dynamic_status,input_cells_total,output_cells_total,elapsed_ms_total,elapsed_ms_per_test,opcode_count_dynamic,branch_opcode_count_dynamic,python_call_count_dynamic,peak_memory_bytes,current_memory_bytes_y,opcode_per_input_cell,elapsed_ms_per_input_cell,branch_opcode_per_input_cell,python_calls_per_input_cell,distinct_function_count_dynamic,expanded_source_bytes,expanded_function_inventory_count,expanded_constant_count,expanded_function_inventory,expanded_constant_inventory,complexity_pc1_score,log1p_opcode_count_dynamic,log1p_branch_opcode_count_dynamic,log1p_python_call_count_dynamic,log1p_elapsed_ms_total,log1p_elapsed_ms_per_test,log1p_peak_memory_bytes,log1p_ast_node_count,log1p_cyclomatic_complexity,nemotron_solved,nemotron_solved_pair_mean,nemotron_status,nemotron_has_artifact,nemotron_error_flag,gemma_solved,gemma_solved_pair_mean,gemma_status,gemma_has_artifact,gemma_error_flag,nemotron_failure,nemotron_pair_successes,nemotron_pair_difficulty,gemma_failure,gemma_pair_successes,gemma_pair_difficulty,llm4_available_models,llm4_success_count,llm4_task_difficulty,llm4_pair_available_models,llm4_pair_successes,llm4_pair_total,llm4_pair_difficulty,llm4_pair_mean_rate,llm4_pair_failure,human_llm4_pair_gap,llm4_common_mask,gemini_solved,gemini_solved_pair_mean,gemini_status,gemini_has_artifact,gemini_error_flag,gemini_failure,gemini_pair_successes,gemini_pair_difficulty,llm5_available_models,llm5_success_count,llm5_task_difficulty,llm5_pair_available_models,llm5_pair_successes,llm5_pair_total,llm5_pair_difficulty,llm5_pair_mean_rate,human_llm5_pair_gap
6430c8c4,245,10,0,0,1,32,0,8,29,23.6,6.0,21.0,35.0,35.0,27.0,70.0,5.0,10,8,7,8,8,0,7,4,2,0,0,0,1,1,0,astuple|bottomhalf|canvas|fill|intersection|ofcolor|tophalf,,,,,,,,,,,,,,1.0,,,,,,,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,4,1,5,0.22154,11052,160,0,0,160,0,0,0,0,5,310,0,315,1,9,0,10,0.01384625,0.8888888888888888,2.0,0.0,63.0,79.53333333333333,-3.4154566123543693,1.4945350831866793,0.5454545454545454,11,1.465118494418549,0,0.0,0,0.0,1,1.0,1,1,0,0,1.6094379124341005,0.0,0.0,1.0,0.0,1.0986122886681098,1.0986122886681098,-1.0986122886681098,1.6094379124341005,0.0,1.0,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.4545454545454546,1928,85,73,1,546,480,9,31,6,5,12,136,25,14,15,3,95,21.682353,776,23.0,72.0,230.0,199.0,95.0,429.0,2818.468055973977,31.78472222222222,89584.22425133952,ok,180,80,7.333,7.333,4789,1113,315,13760,10000,26.605555555555554,0.0407388888888888,6.183333333333334,1.75,10,1928,8,3,intersection|astuple|ofcolor|toindices|fill|canvas|tophalf|bottomhalf,ZERO|THREE|FOUR,-3.924255803171136,8.474285690404962,7.01571242048723,5.755742213586912,2.12022353540007,2.12022353540007,9.529593783265282,6.175867270105761,2.772588722239781,0,0.0,ok,1,0,0.0,0.0,ok,1.0,0.0,1.0,0.0,1.0986122886681098,1.0,0.0,1.0986122886681098,4,0.0,2.197224577336219,4,0.0,4,2.197224577336219,0.0,1.0,0.5454545454545454,1,1,1.0,ok,1,0,0.0,1.0,-1.0986122886681098,5,1.0,1.0986122886681098,5,1.0,5,1.0986122886681098,0.2,0.3454545454545454
6455b5f5,270,11,0,0,1,39,0,9,30,23.636364,6.0,27.0,42.0,42.0,33.0,84.0,4.666666666666667,11,9,8,9,9,0,9,5,2,0,4,1,0,0,0,argmax|colorfilter|fill|merge|objects|paint|recolor|sizefilter|valmin,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,4,1,5,2.71986,37691,188,0,0,188,0,0,0,0,5,3333,0,3338,1,14,0,15,0.0135857142857142,0.1878121878121878,0.1878121878121878,0.0,667.6,66.46453546453546,-0.2921391484780316,0.2627893778427658,0.75,8,0.1512457046770962,0,0.0,0,0.0,1,1.0,1,1,0,0,1.6094379124341005,0.0,0.0,1.0,0.0,1.0986122886681098,1.0986122886681098,-1.0986122886681098,1.6094379124341005,0.0,1.0,0.75,0.75,0.75,0.25,4190,161,142,1,1190,1107,14,68,13,19,19,324,46,33,45,5,103,25.024845,1387,28.0,127.0,530.0,439.0,155.0,969.0,7050.564548710736,48.39370078740158,341202.9111525684,ok,1001,1001,455.6345,455.6345,257179,50772,3338,58468,27100,256.9220779220779,0.4551793206793207,50.72127872127872,3.3346653346653348,15,4190,13,5,add|merge|valmin|argmax|mostcolor|colorfilter|sizefilter|asindices|toindices|recolor|objects|fill|paint,F|T|ZERO|ONE|EIGHT,2.0784709895553783,12.457531507824427,10.835119996209482,8.113426639943654,6.123883289716988,6.123883289716988,10.976251978235709,7.010311867307229,3.828641396489095,0,0.0,ok,1,0,0.0,0.0,ok,1.0,0.0,1.0,0.0,1.0986122886681098,1.0,0.0,1.0986122886681098,4,0.0,2.197224577336219,4,0.0,4,2.197224577336219,0.0,1.0,0.75,1,0,0.0,ok,1,0,1.0,0.0,1.0986122886681098,5,0.0,2.3978952727983707,5,0.0,5,2.3978952727983707,0.0,0.75
662c240a,155,6,0,0,1,18,0,4,42,25.0,6.0,16.0,21.0,21.0,22.0,42.0,3.9375,6,4,3,4,4,0,4,3,2,2,0,1,0,0,0,compose|extract|fork|vsplit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,4,1,5,0.21354,9080,88,0,0,88,0,0,0,0,5,185,0,190,1,11,0,12,0.0237266666666666,0.6518518518518519,1.9555555555555555,0.0,38.0,85.33333333333333,-5.831008159755679,0.0306371968591668,0.7857142857142857,14,-0.0013310911821422,0,0.0,0,0.0,1,1.0,1,1,0,0,1.6094379124341005,0.0,0.0,1.0,0.0,1.0986122886681098,1.0986122886681098,-1.0986122886681098,1.6094379124341005,0.0,1.0,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.2142857142857143,1203,50,43,1,343,301,6,18,3,0,6,83,15,7,5,1,87,23.06,572,19.0,58.0,149.0,130.0,77.0,279.0,1748.4334448538773,21.29310344827586,37229.574213698936,ok,135,45,3.3243,3.3243,2373,175,190,11260,8516,17.57777777777778,0.0246244444444444,1.2962962962962965,1.4074074074074074,12,1203,5,1,extract|compose|fork|crop|vsplit,THREE,-7.177767974905401,7.772331575169614,5.170483995038151,5.25227342804663,1.464250277573782,1.464250277573782,9.329100707697023,5.71042701737487,1.791759469228055,0,0.0,ok,1,0,1.0,1.0,ok,1.0,0.0,1.0,0.0,1.0986122886681098,0.0,1.0,-1.0986122886681098,4,1.0,0.8472978603872036,4,1.0,4,0.8472978603872036,0.25,0.75,0.5357142857142857,1,0,0.0,ok,1,0,1.0,0.0,1.0986122886681098,5,1.0,1.0986122886681098,5,1.0,5,1.0986122886681098,0.2,0.5857142857142856
67385a82,199,8,0,0,1,27,0,6,31,24.0,6.0,20.0,30.0,30.0,26.0,60.0,4.5,8,6,5,6,6,0,6,6,2,0,4,0,0,1,0,colorfilter|difference|fill|merge|objects|sizefilter,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,4,1,5,0.37076,7854,132,0,0,132,0,0,0,0,5,430,0,435,1,10,0,11,0.017825,1.2692307692307692,1.2692307692307692,0.0,87.0,158.90384615384616,-3.6309006706824873,-1.075543975798116,0.9166666666666666,12,-1.1338132549093494,0,0.0,0,0.0,1,1.0,1,1,0,0,1.6094379124341005,0.0,0.0,1.0,0.0,1.0986122886681098,1.0986122886681098,-1.0986122886681098,1.6094379124341005,0.0,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.0833333333333333,3442,132,116,1,984,921,11,56,11,17,16,268,39,27,41,5,103,25.075758,1231,29.0,111.0,441.0,361.0,140.0,802.0,5717.684979589863,47.15765765765766,269632.6308618301,ok,104,104,47.8968,47.8968,29315,5550,435,15818,6562,281.875,0.4605461538461538,53.36538461538461,4.182692307692308,11,3442,10,5,add|difference|merge|mostcolor|colorfilter|sizefilter|asindices|toindices|objects|fill,F|T|ONE|THREE|EIGHT,-0.4276872628060763,10.28588872104574,8.621733370690162,6.077642243349034,3.889711954666756,3.889711954666756,9.66896702819858,6.826545223556594,3.737669618283368,0,0.0,ok,1,0,0.0,0.0,ok,1.0,0.0,1.0,0.0,1.0986122886681098,1.0,0.0,1.0986122886681098,4,0.0,2.197224577336219,4,0.0,4,2.197224577336219,0.0,1.0,0.9166666666666666,1,1,1.0,ok,1,0,0.0,1.0,-1.0986122886681098,5,1.0,1.0986122886681098,5,1.0,5,1.0986122886681098,0.2,0.7166666666666666
673ef223,563,20,0,0,1,77,0,18,41,27.2,6.0,50.0,80.0,80.0,56.0,160.0,4.800000000000001,20,18,17,18,17,1,15,9,2,3,2,1,1,3,2,apply|argmin|branch|colorfilter|equality|fork|leftmost|mapply|objects|ofcolor|rbind|replace|shift|toivec|underfill,,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,2.0,2.0,1.0,,1.0,,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,passed,3,1,4,3.004525,31146,285,0,0,285,0,0,0,0,4,4079,0,4083,1,29,0,30,0.0149478855721393,0.3544776119402985,0.3544776119402985,0.0,1020.75,80.87810945273633,5.352838740550679,-0.080339620097077,0.7692307692307693,13,-0.0875313446232882,0,0.0,0,0.0,0,0.0,1,1,1,0,1.6094379124341005,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.6094379124341005,0.0,1.0,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693,5801,234,205,1,1646,1500,21,90,16,24,30,443,59,45,53,5,103,23.790598,1918,29.0,172.0,723.0,607.0,201.0,1330.0,10175.898749267975,51.17151162790698,520716.1211725703,ok,804,804,149.6243,149.6243,97284,27210,4083,63238,29190,121.0,0.1860998756218905,33.843283582089555,5.078358208955224,30,5801,20,8,add|equality|merge|argmin|toivec|branch|rbind|fork|apply|mapply|mostcolor|colorfilter|asindices|ofcolor|toindices|shift|objects|leftmost|underfill|replace,F|T|ZERO|TWO|FOUR|EIGHT|RIGHT|LEFT,2.676069914861564,11.485400093905476,10.211376582296396,8.314832179284556,5.014788656931216,5.014788656931216,11.054676478421662,7.313886831633462,3.9889840465642745,0,0.0,ok,1,0,0.0,0.0,ok,1.0,0.0,1.0,0.0,1.0986122886681098,1.0,0.0,1.0986122886681098,4,0.0,2.197224577336219,4,0.0,4,2.197224577336219,0.0,1.0,0.7692307692307693,1,0,0.0,ok,1,0,1.0,0.0,1.0986122886681098,5,0.0,2.3978952727983707,5,0.0,5,2.3978952727983707,0.0,0.7692307692307693
6773b310,521,19,0,0,1,70,0,17,42,26.473684,6.0,44.0,73.0,73.0,50.0,146.0,4.977272727272728,19,17,16,17,17,0,13,10,2,5,0,0,2,5,0,apply|astuple|compress|downscale|fill|fork|insert|matcher|mfilter|neighbors|rbind|replace|shift,,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,3.0,,,,,1.0,,,,,3.0,,1.0,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,4,1,5,1.90214,26632,332,0,0,332,0,0,0,0,5,3256,0,3261,1,25,0,26,0.2113488888888889,0.5487603305785124,7.377777777777778,0.0,652.2,85.60661157024794,3.977841650376716,1.0841396007719952,0.6428571428571429,14,1.215080947557426,0,0.0,0,0.0,0,0.0,1,1,1,0,1.6094379124341005,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.6094379124341005,0.0,1.0,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,5268,211,183,1,1576,1453,21,96,16,16,29,409,71,40,40,3,126,23.966825,1670,28.0,149.0,715.0,574.0,177.0,1289.0,9625.743554056984,53.93288590604027,519144.12886175787,ok,605,45,79.8622,79.8622,57405,11695,3261,51436,26068,94.88429752066116,0.1320036363636363,19.33057851239669,5.390082644628099,26,5268,20,7,merge|sfilter|mfilter|insert|astuple|matcher|rbind|fork|apply|ulcorner|toindices|shift|dneighbors|ineighbors|neighbors|dmirror|fill|downscale|replace|compress,ZERO|ONE|TWO|THREE|FOUR|SIX|ORIGIN,1.357393236100009,10.957904106461545,9.36700218198956,8.09009578318096,4.392746471361676,4.392746471361676,10.848113036837551,7.282073658093465,3.713572066704308,0,0.0,ok,1,0,0.0,0.0,ok,1.0,0.0,1.0,0.0,1.0986122886681098,1.0,0.0,1.0986122886681098,4,0.0,2.197224577336219,4,0.0,4,2.197224577336219,0.0,1.0,0.6428571428571429,1,1,1.0,ok,1,0,0.0,1.0,-1.0986122886681098,5,1.0,1.0986122886681098,5,1.0,5,1.0986122886681098,0.2,0.4428571428571429
67a3c6ac,54,3,0,0,1,4,0,1,22,17.333333,5.0,5.0,7.0,7.0,10.0,14.0,3.5,3,1,0,1,1,0,1,1,0,0,0,0,1,0,0,vmirror,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,0.12765,6626,18,0,0,18,0,0,0,0,4,28,0,32,1,2,0,3,0.0046418181818181,0.1636363636363636,0.1636363636363636,0.0,8.0,74.92727272727272,-14.791540943822676,-0.0307606845246826,0.8,10,-0.1698563911111973,1,1.0,1,1.0,1,1.0,0,0,0,2,-1.6094379124341007,1.0,1.0,1.0,2.0,-1.0986122886681098,-1.0986122886681098,-1.0986122886681098,-1.6094379124341007,1.0,0.0,0.1999999999999999,0.1999999999999999,0.1999999999999999,0.1999999999999999,1046,39,34,1,300,260,5,24,4,4,9,71,10,2,9,2,64,25.820513,436,17.0,42.0,140.0,101.0,59.0,241.0,1417.7169748962035,20.44047619047619,28978.810070199783,ok,110,110,0.4638,0.4638,290,48,32,6694,5334,2.636363636363636,0.0042163636363636,0.4363636363636363,0.2909090909090909,3,1046,4,0,ulcorner|lrcorner|toindices|vmirror,,-7.682079030526951,5.673323267171493,3.8918202981106265,3.49650756146648,0.3810357941849897,0.3810357941849897,8.809116258125274,5.564520407322694,2.302585092994046,1,1.0,ok,1,0,0.0,0.0,ok,1.0,0.0,0.0,1.0,-1.0986122886681098,1.0,0.0,1.0986122886681098,4,3.0,-0.8472978603872034,4,3.0,4,-0.8472978603872034,0.75,0.25,0.05,1,1,1.0,ok,1,0,0.0,1.0,-1.0986122886681098,5,4.0,-1.0986122886681098,5,4.0,5,-1.0986122886681098,0.8,0.0
67a423a3,222,10,0,0,1,31,0,8,28,21.3,6.0,22.0,34.0,34.0,28.0,68.0,4.636363636363637,10,8,7,8,8,0,8,7,2,0,4,2,0,0,0,colorfilter|delta|fill|first|leastcolor|merge|neighbors|objects,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,0.68545,13166,117,0,0,117,0,0,0,0,4,634,0,638,1,17,0,18,0.0105453846153846,0.45,0.45,0.0,159.5,98.85384615384616,-2.3130929374178235,-0.5044076697882498,0.8461538461538461,13,-0.5311027750600448,0,0.0,0,0.0,1,1.0,1,1,0,0,1.6094379124341005,0.0,0.0,1.0,0.0,1.0986122886681098,1.0986122886681098,-1.0986122886681098,1.6094379124341005,0.0,1.0,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.1538461538461538,4720,174,153,1,1367,1274,18,79,12,18,23,348,74,31,43,5,126,26.126437,1449,29.0,129.0,632.0,497.0,158.0,1129.0,8245.968464691949,55.86434108527132,460655.5948899421,ok,260,260,44.8899,44.8899,28557,6376,638,24730,10226,109.8346153846154,0.1726534615384615,24.523076923076925,2.453846153846154,18,4720,17,3,add|merge|first|mostcolor|leastcolor|colorfilter|asindices|ulcorner|lrcorner|toindices|dneighbors|ineighbors|neighbors|objects|fill|backdrop|delta,F|T|FOUR,0.715790641290649,10.25969238599024,8.760453046315272,6.459904454377535,3.826245049280376,3.826245049280376,10.115812796414458,7.150701457592526,3.784189633918261,0,0.0,ok,1,0,0.0,0.0,ok,1.0,0.0,1.0,0.0,1.0986122886681098,1.0,0.0,1.0986122886681098,4,0.0,2.197224577336219,4,0.0,4,2.197224577336219,0.0,1.0,0.8461538461538461,1,1,1.0,ok,1,0,0.0,1.0,-1.0986122886681098,5,1.0,1.0986122886681098,5,1.0,5,1.0986122886681098,0.2,0.6461538461538461
67e8384a,124,6,0,0,1,15,0,4,23,19.833333,6.0,11.0,18.0,18.0,17.0,36.0,4.909090909090909,6,4,3,4,4,0,4,4,2,0,0,0,4,0,0,hconcat|hmirror|vconcat|vmirror,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,4,1,5,0.07974,8200,72,0,0,72,0,0,0,0,5,60,0,65,1,5,0,6,0.002215,1.6,0.4,0.0,13.0,217.06666666666663,-8.175634126646498,-0.0942031381399637,0.9090909090909092,11,-0.1093928133261168,1,1.0,1,1.0,1,1.0,0,0,0,2,-1.6094379124341007,1.0,1.0,1.0,2.0,-1.0986122886681098,-1.0986122886681098,-1.0986122886681098,-1.6094379124341007,1.0,0.0,0.0909090909090908,0.0909090909090908,0.0909090909090908,0.0909090909090908,1725,67,59,1,515,464,8,37,7,6,14,130,17,6,14,2,64,24.746269,576,17.0,54.0,240.0,178.0,71.0,418.0,2570.594295952957,28.01851851851852,72024.243884756,ok,45,180,1.179,1.179,582,80,65,8180,6732,12.933333333333334,0.0262,1.7777777777777777,1.4444444444444444,6,1725,7,0,ulcorner|lrcorner|toindices|hmirror|vmirror|hconcat|vconcat,,-5.618773819757076,6.368187186350492,4.394449154672439,4.189654742026425,0.7788660559624828,0.7788660559624828,9.0095696715137,6.142037405587356,2.70805020110221,1,1.0,ok,1,0,1.0,1.0,ok,1.0,0.0,0.0,1.0,-1.0986122886681098,0.0,1.0,-1.0986122886681098,4,4.0,-2.19722457733622,4,4.0,4,-2.19722457733622,1.0,0.0,0.0909090909090908,1,1,1.0,ok,1,0,0.0,1.0,-1.0986122886681098,5,5.0,-2.3978952727983702,5,5.0,5,-2.3978952727983702,1.0,0.09090909090909083
681b3aeb,255,11,0,0,1,35,0,9,35,22.272727,6.0,25.0,38.0,38.0,31.0,76.0,4.5600000000000005,11,9,8,9,9,0,9,7,2,0,2,2,3,0,0,argmax|argmin|canvas|color|normalize|objects|paint|rot270|rot90,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,0.91015,4710,132,0,0,132,0,0,0,0,4,806,0,810,1,18,0,19,0.1011277777777777,0.33,3.6666666666666665,0.0,202.5,45.335,-1.4811589134892431,-0.8424439847135908,0.8888888888888888,9,-0.9098898574482476,0,0.0,0,0.0,1,1.0,1,1,0,0,1.6094379124341005,0.0,0.0,1.0,0.0,1.0986122886681098,1.0986122886681098,-1.0986122886681098,1.6094379124341005,0.0,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.1111111111111111,4575,175,155,1,1309,1208,17,75,15,20,25,335,56,29,44,5,103,25.142857,1491,28.0,128.0,599.0,465.0,156.0,1064.0,7751.667960869433,50.859375,394244.9876973438,ok,400,36,47.9501,47.9501,26442,5900,810,21578,9066,66.105,0.11987525,14.75,2.025,19,4575,16,3,add|argmax|argmin|mostcolor|asindices|toindices|shift|normalize|objects|uppermost|leftmost|color|rot90|rot270|paint|canvas,F|T|THREE_BY_THREE,0.4300032847633399,10.182746751976826,8.682877107057168,6.698268054115413,3.890801411875352,3.890801411875352,9.979475898535464,7.097548850614793,3.80666248977032,0,0.0,ok,1,0,0.0,0.0,ok,1.0,0.0,1.0,0.0,1.0986122886681098,1.0,0.0,1.0986122886681098,4,0.0,2.197224577336219,4,0.0,4,2.197224577336219,0.0,1.0,0.8888888888888888,1,0,0.0,ok,1,0,1.0,0.0,1.0986122886681098,5,0.0,2.3978952727983707,5,0.0,5,2.3978952727983707,0.0,0.8888888888888888
