task_id,source_bytes,total_lines,nonblank_lines,comment_lines,token_count,ast_node_count,function_count,call_count_static,comprehension_count,branch_node_count,return_count,name_load_count,constant_count,assignment_node_count,cyclomatic_complexity,max_nesting_depth,max_line_length,mean_line_length,gzip_bytes,halstead_distinct_operators,halstead_distinct_operands,halstead_total_operators,halstead_total_operands,halstead_vocabulary,halstead_length,halstead_volume,halstead_difficulty,halstead_effort,dynamic_status,input_cells_total,output_cells_total,elapsed_ms_total,elapsed_ms_per_test,opcode_count_dynamic,branch_opcode_count_dynamic,python_call_count_dynamic,peak_memory_bytes,current_memory_bytes,opcode_per_input_cell,elapsed_ms_per_input_cell,branch_opcode_per_input_cell,python_calls_per_input_cell,distinct_function_count_dynamic,expanded_source_bytes,expanded_function_inventory_count,expanded_constant_count,expanded_function_inventory,expanded_constant_inventory,complexity_pc1_score,log1p_opcode_count_dynamic,log1p_branch_opcode_count_dynamic,log1p_python_call_count_dynamic,log1p_elapsed_ms_total,log1p_elapsed_ms_per_test,log1p_peak_memory_bytes,log1p_ast_node_count,log1p_cyclomatic_complexity
a65b410d,5792,220,194,1,1719,1622,18,103,16,25,29,469,71,48,54,5,103,25.327273,1863,29.0,167.0,784.0,633.0,196.0,1417.0,10790.04384911125,54.961077844311376,593032.4399345366,ok,265,265,142.2089,142.2089,84683,20476,4509,58304,11848,319.55849056603773,0.536637358490566,77.26792452830189,17.015094339622642,23,5792,17,8,add|merge|compose|rbind|fork|apply|mapply|mostcolor|asindices|ofcolor|urcorner|toindices|objects|fill|paint|connect|shoot,F|T|ONE|TWO|THREE|LEFT|UP_RIGHT|DOWN_LEFT,2.5725263436602344,11.34668196078883,9.92705758404856,8.414052432496725,4.964304403433251,4.964304403433251,10.973443131954433,7.392031567514591,4.007333185232471
a68b268e,2003,89,76,1,595,536,10,42,6,4,12,153,24,18,14,2,95,21.505618,734,22.0,72.0,261.0,215.0,94.0,476.0,3119.9842933985556,32.84722222222222,102482.81741510532,ok,567,112,28.0373,28.0373,16729,3786,1007,10370,5922,29.50440917107584,0.04944850088183421,6.677248677248677,1.7760141093474426,11,2003,9,3,ofcolor|toindices|rot90|rot270|fill|tophalf|bottomhalf|lefthalf|righthalf,FOUR|SEVEN|EIGHT,-3.1591115503766685,9.72495879398087,8.239329427901795,6.915723448631314,3.3685812104275215,3.3685812104275215,9.246768728589734,6.285998094508865,2.70805020110221
a699fb00,1605,67,57,1,475,442,6,27,6,6,10,128,18,13,16,2,95,22.955224,662,21.0,61.0,208.0,174.0,82.0,382.0,2428.584865764108,29.950819672131146,72738.10737296763,ok,325,325,10.7048,10.7048,5926,1584,229,14116,8332,18.233846153846155,0.03293784615384616,4.873846153846154,0.7046153846153846,7,1605,5,4,intersection|ofcolor|toindices|shift|fill,ONE|TWO|RIGHT|LEFT,-4.3023025159997,8.687273461787838,7.368339686311381,5.438079308923196,2.4599990140818155,2.4599990140818155,9.5551350238842,6.093569770045136,2.833213344056216
a740d043,4406,171,150,1,1204,1080,18,70,13,20,27,303,53,20,42,5,103,24.766082,1381,28.0,121.0,534.0,431.0,149.0,965.0,6966.497622245985,49.86776859504132,347403.6913440684,ok,162,25,39.8401,39.8401,18600,3902,600,13410,6682,114.81481481481481,0.24592654320987653,24.08641975308642,3.7037037037037037,21,4406,17,3,add|merge|mostcolor|height|width|shape|asindices|ulcorner|crop|toindices|objects|uppermost|lowermost|leftmost|rightmost|subgrid|replace,T|ZERO|ONE,-0.06939646586563306,9.83097062169695,8.269500767180615,6.398594934535208,3.709664441873291,3.709664441873291,9.50383054471094,6.985641817639208,3.7612001156935624
a78176bb,6522,261,229,1,1816,1618,24,105,17,23,34,479,63,50,55,5,103,23.988506,1990,30.0,177.0,798.0,667.0,207.0,1465.0,11270.958392736511,56.52542372881356,637095.6989792587,ok,400,400,81.0604,81.0604,60125,14257,2541,53198,12646,150.3125,0.202651,35.6425,6.3525,32,6522,23,8,add|combine|difference|merge|sfilter|first|remove|other|compose|matcher|rbind|lbind|fork|apply|mapply|mostcolor|colorfilter|asindices|toindices|objects|palette|fill|replace,F|T|ZERO|FIVE|UNITY|NEG_UNITY|UP_RIGHT|DOWN_LEFT,2.5145588057455925,11.004197639286383,9.565073431677574,7.8407064517494,4.407455561484246,4.407455561484246,10.881794878160589,7.389563953677635,4.02535169073515
a79310a0,4063,156,138,1,1191,1121,13,67,13,22,20,324,46,29,45,5,103,25.044872,1324,28.0,115.0,539.0,434.0,143.0,973.0,6966.554810685372,52.834782608695654,368076.40895412455,ok,84,84,15.7894,15.7894,10428,2366,400,11784,6896,124.14285714285714,0.18796904761904762,28.166666666666668,4.761904761904762,14,4063,12,5,add|first|mostcolor|asindices|toindices|shift|objects|fill|paint|replace|cover|move,F|T|TWO|EIGHT|DOWN,-0.5120834144297022,9.252345666121213,7.769378609513984,5.993961427306569,2.82074773489404,2.82074773489404,9.374582815370232,7.022868086082641,3.828641396489095
a85d4709,1772,79,67,1,532,474,6,33,4,6,10,144,18,21,14,2,95,21.43038,782,21.0,83.0,225.0,200.0,104.0,425.0,2847.686880209964,25.30120481927711,72049.90901736054,ok,45,45,32.4014,32.4014,23076,5716,1430,24342,3866,512.8,0.7200311111111112,127.02222222222223,31.77777777777778,15,1772,5,6,chain|lbind|ofcolor|toindices|fill,ZERO|ONE|TWO|THREE|FOUR|FIVE,-3.0967467524844516,10.046591729504579,8.651199471263972,7.266128779556451,3.5085978152718615,3.5085978152718615,10.09999961284942,6.163314804034641,2.70805020110221
a87f7484,4653,191,167,1,1272,1112,23,79,13,13,34,314,50,20,29,2,87,23.361257,1498,26.0,136.0,549.0,460.0,162.0,1009.0,7405.908652910586,43.970588235294116,325642.1598853331,ok,189,45,13.8335,13.8335,9579,2057,525,16814,8286,50.682539682539684,0.0731931216931217,10.883597883597883,2.7777777777777777,21,4653,22,1,size|mostcommon|decrement|extract|branch|compose|matcher|rbind|apply|height|width|portrait|ulcorner|crop|toindices|uppermost|lowermost|leftmost|rightmost|palette|dmirror|hsplit,ZERO,-0.7671469251749428,9.167432870964907,7.629489916393995,6.26530121273771,2.696888136396018,2.696888136396018,9.73002662417437,7.014814351275545,3.4011973816621555
a8c38be5,8095,332,293,1,2237,1998,32,147,18,22,44,607,81,71,52,5,103,23.38253,2422,30.0,228.0,968.0,831.0,258.0,1799.0,14412.197832506434,54.67105263157895,787930.0262376873,ok,660,243,249.3179,249.3179,157026,29334,8751,47924,22308,237.9181818181818,0.377754393939394,44.445454545454545,13.25909090909091,44,8095,31,7,add|difference|order|argmax|sfilter|first|last|remove|astuple|chain|rbind|fork|apply|mostcolor|height|width|shape|colorfilter|asindices|ulcorner|crop|toindices|objects|uppermost|lowermost|leftmost|rightmost|hconcat|vconcat|subgrid|canvas,F|T|ONE|TWO|THREE|FIVE|NINE,3.7911634941033805,11.964173044066815,10.28653662135996,9.077037524661762,5.522731710063692,5.522731710063692,10.777392567913845,7.6004023345004,3.970291913552122
a8d7556c,7329,298,263,1,2107,1924,29,124,17,31,45,552,80,50,60,4,100,23.59396,2030,26.0,178.0,931.0,754.0,204.0,1685.0,12928.036701221969,55.067415730337075,711913.5716032457,ok,1296,1296,307.923,307.923,214911,35955,8150,45616,34288,165.82638888888889,0.2375949074074074,27.743055555555557,6.28858024691358,31,7329,28,6,add|equality|merge|initset|insert|astuple|branch|lbind|apply|mapply|height|width|shape|ulcorner|toindices|recolor|shift|normalize|uppermost|lowermost|leftmost|rightmost|toobject|fill|paint|upscale|index|occurrences,ZERO|TWO|SIX|EIGHT|DOWN|ORIGIN,3.787766048921308,12.277983920997158,10.49005124769329,9.005895898094458,5.733092054906013,5.733092054906013,10.728035733044752,7.562681246721884,4.110873864173311
a9f96cdd,1906,85,69,1,592,562,6,34,8,7,10,167,26,24,19,2,95,21.423529,773,21.0,75.0,259.0,222.0,96.0,481.0,3167.366962846876,31.08,98441.7652052809,ok,75,75,7.8185,7.8185,5777,1134,395,9722,6466,77.02666666666667,0.10424666666666667,15.12,5.266666666666667,7,1906,5,10,ofcolor|toindices|shift|fill|replace,ZERO|TWO|THREE|SIX|SEVEN|EIGHT|UNITY|NEG_UNITY|UP_RIGHT|DOWN_LEFT,-3.925784323053497,8.661812881026181,7.034387929915503,5.981414211254481,2.1768517875282822,2.1768517875282822,9.182249491809657,6.333279628139691,2.995732273553991
aabf363d,661,26,22,1,181,157,3,9,4,2,3,51,3,6,8,2,103,24.423077,366,16.0,35.0,75.0,72.0,51.0,147.0,833.8465252698098,16.457142857142856,13722.731387297441,ok,147,147,8.2869,8.2869,5266,1788,399,12600,10520,35.82312925170068,0.056373469387755094,12.16326530612245,2.7142857142857144,4,661,2,1,leastcolor|replace,ZERO,-7.401492001412288,8.569216219483389,7.489412083508719,5.991464547107982,2.2286048049960474,2.2286048049960474,9.441531454869693,5.062595033026967,2.1972245773362196
aba27056,9439,368,324,1,2681,2429,37,174,22,33,53,711,105,66,71,5,103,24.649457,2608,32.0,243.0,1199.0,984.0,275.0,2183.0,17689.47728576344,64.79012345679013,1146103.417230698,ok,266,266,175.9771,175.9771,135623,23296,7786,50226,18114,509.8609022556391,0.661568045112782,87.57894736842105,29.270676691729324,52,9439,36,7,add|difference|merge|sfilter|interval|product|compose|chain|matcher|rbind|lbind|fork|apply|mapply|mostcolor|height|width|asindices|ofcolor|ulcorner|urcorner|llcorner|lrcorner|toindices|objects|uppermost|lowermost|leftmost|rightmost|fill|center|position|corners|backdrop|delta|box,F|T|ZERO|ONE|TWO|FOUR|NINE,4.4030968191552,11.817641629977789,10.056079875899302,8.960210955576986,5.176020345672631,5.176020345672631,10.82430800969668,7.795646536334594,4.276666119016055
ac0a08a4,2838,101,91,1,851,807,8,52,7,18,21,228,30,14,32,4,83,27.09901,850,20.0,74.0,400.0,294.0,94.0,694.0,4548.88466306428,39.729729729729726,180725.95823525652,ok,36,486,2.8774,2.8774,2480,540,248,10150,8342,68.88888888888889,0.07992777777777778,15.0,6.888888888888889,5,2838,7,2,add|subtract|colorcount|ulcorner|toindices|shift|upscale,ZERO|NINE,-2.5915804600752206,7.816416983691801,6.293419278846481,5.517452896464707,1.35516482592297,1.35516482592297,9.225327501784431,6.694562058521095,3.4965075614664802
ae3edfdc,4166,165,145,1,1196,1101,13,68,10,18,18,329,42,40,38,5,103,24.248485,1484,29.0,143.0,529.0,446.0,172.0,975.0,7240.6081358345455,45.22377622377622,327447.64205903496,ok,900,900,170.8287,170.8287,115334,22661,7505,56542,46894,128.14888888888888,0.18980966666666665,25.17888888888889,8.338888888888889,32,4166,12,7,add|merge|chain|lbind|fork|apply|mapply|mostcolor|asindices|objects|paint|replace,F|T|ZERO|ONE|TWO|THREE|SEVEN,1.6122834713896863,11.655596216134391,10.028444791940512,8.923457979694966,5.146498050312855,5.146498050312855,10.942756689620648,7.004881989712859,3.6635616461296463
ae4f1146,4555,177,156,1,1248,1102,18,70,10,21,29,305,55,21,39,5,103,24.734463,1456,29.0,130.0,553.0,444.0,159.0,997.0,7290.9443064185025,49.52307692307692,361069.9957286332,ok,405,45,101.2776,101.2776,60739,12306,1405,22300,5484,149.97283950617285,0.25006814814814815,30.385185185185186,3.4691358024691357,21,4555,17,3,add|argmax|rbind|mostcolor|height|width|shape|asindices|ulcorner|crop|toindices|objects|uppermost|lowermost|leftmost|rightmost|subgrid,F|T|ONE,0.8421593135913188,11.01435773859974,9.417923485172336,7.2485040723706105,4.627690685149634,4.627690685149634,10.012386799492118,7.005789019253503,3.6888794541139363
aedd82e4,3255,122,108,1,929,874,10,53,10,17,15,253,37,25,39,5,103,25.680328,1168,28.0,106.0,419.0,340.0,134.0,759.0,5363.161695557449,44.905660377358494,240836.31764956095,ok,74,74,35.075,35.075,21059,3872,306,12852,3604,284.5810810810811,0.4739864864864865,52.32432432432432,4.135135135135135,10,3255,9,4,add|merge|mostcolor|colorfilter|sizefilter|asindices|toindices|objects|fill,F|T|ONE|TWO,-0.9201047745953159,9.955130785687967,8.261784679514752,5.726847747587197,3.585600104659935,3.585600104659935,9.461332526110132,6.774223886357614,3.6888794541139363
af902bf9,5116,198,174,1,1422,1307,18,83,16,21,23,389,49,36,52,5,103,24.838384,1593,29.0,144.0,628.0,526.0,173.0,1154.0,8579.56097469278,52.96527777777778,454418.830235985,ok,400,400,156.999,156.999,104799,20759,6302,42308,12572,261.9975,0.3924975,51.8975,15.755,34,5116,17,6,add|merge|sfilter|mfilter|compose|fork|apply|mapply|prapply|mostcolor|asindices|ofcolor|toindices|objects|fill|underfill|replace,F|T|ZERO|TWO|FOUR|NEG_ONE,2.123405773859058,11.55980905086908,9.940783337279825,8.74878098951311,5.062588703893014,5.062588703893014,10.65275510836035,7.176254532017144,3.970291913552122
b0c4d837,4198,180,154,1,1257,1148,19,79,12,11,29,322,64,30,29,3,95,22.322222,1359,24.0,125.0,558.0,457.0,149.0,1015.0,7327.456048269094,43.872,321470.1517496617,ok,439,63,20.3936,20.3936,16823,4176,987,15136,9408,38.32118451025057,0.04645466970387244,9.5125284738041,2.2482915717539864,18,4198,18,7,subtract|decrement|first|last|astuple|height|ofcolor|ulcorner|lrcorner|crop|toindices|uppermost|lowermost|vmirror|hconcat|vconcat|hsplit|canvas,ZERO|ONE|TWO|THREE|FIVE|SIX|EIGHT,-0.4477378288818246,9.730561717382535,8.337348564497175,6.895682697747868,3.063091811878264,3.063091811878264,9.624897356762565,7.046647277848756,3.4011973816621555
b190f7f5,6265,250,221,1,1788,1644,27,120,20,24,43,478,59,36,53,4,95,24.06,1756,27.0,153.0,800.0,634.0,180.0,1434.0,10743.317340136753,55.94117647058824,600993.8112041207,ok,100,674,24.0492,24.0492,22886,6132,1065,26260,16700,228.86,0.24049199999999998,61.32,10.65,21,6265,26,2,add|contained|repeat|merge|branch|height|width|portrait|ofcolor|ulcorner|toindices|shift|uppermost|lowermost|leftmost|rightmost|palette|rot90|rot270|dmirror|fill|upscale|tophalf|bottomhalf|lefthalf|righthalf,ZERO|EIGHT,1.709110229630244,10.038324342758338,8.721439305625983,6.97166860472579,3.22084189089316,3.22084189089316,10.175840227862885,7.405495663199472,3.9889840465642745
b1948b0a,360,18,14,1,97,74,2,3,2,1,2,22,3,3,4,2,82,19.0,253,14.0,23.0,35.0,38.0,37.0,73.0,380.29009569091335,11.565217391304348,4398.137628425346,ok,70,70,1.1654,1.1654,1070,294,114,5066,2366,15.285714285714286,0.01664857142857143,4.2,1.6285714285714286,3,360,1,2,replace,TWO|SIX,-10.6588749350921,6.976348070447749,5.68697535633982,4.74493212836325,0.7726051018946608,0.7726051018946608,8.53050420547591,4.31748811353631,1.6094379124341003
b230c067,3830,146,129,1,1054,970,13,60,11,18,18,283,39,28,39,5,103,25.232877,1358,29.0,121.0,467.0,387.0,150.0,854.0,6173.411161683482,46.37603305785124,286298.320113941,ok,400,400,107.0225,107.0225,70990,14894,2326,27422,10590,177.475,0.26755625,37.235,5.815,21,3830,12,4,add|leastcommon|extract|totuple|matcher|apply|mostcolor|asindices|toindices|objects|fill|replace,T|ONE|TWO|EIGHT,0.7197336113247551,11.170308387425273,9.608780865147382,7.752335163302292,4.6823395387591775,4.6823395387591775,10.219137356321928,6.878326468291325,3.6888794541139363
b27ca6d3,3408,128,113,1,949,880,11,54,10,17,16,255,37,24,38,5,103,25.625,1195,28.0,111.0,425.0,346.0,139.0,771.0,5488.703567069824,43.63963963963964,239525.0457557318,ok,782,782,73.8353,73.8353,50687,11579,1384,40286,19790,64.81713554987212,0.09441854219948849,14.80690537084399,1.7698209718670077,17,3408,10,4,add|merge|apply|mapply|mostcolor|sizefilter|asindices|toindices|objects|fill,F|T|TWO|THREE,0.22585893834575593,10.833444475174097,9.357034751126987,7.233455418621439,4.315289698792478,4.315289698792478,10.603784115249285,6.78105762593618,3.6635616461296463
b2862040,4050,155,137,1,1139,1041,13,65,10,19,20,303,43,31,41,5,103,25.129032,1407,29.0,134.0,507.0,417.0,163.0,924.0,6790.224814509515,45.12313432835821,306396.2264248641,ok,837,837,412.1899,412.1899,263181,50968,7733,60762,24210,314.4336917562724,0.49246105137395463,60.893667861409796,9.238948626045401,22,4050,12,5,add|merge|sfilter|mfilter|compose|rbind|mostcolor|colorfilter|asindices|toindices|objects|fill,F|T|ONE|EIGHT|NINE,2.024598799999408,12.480601087036911,10.838972883757673,8.953381472167242,6.023907293577911,6.023907293577911,11.01473633007937,6.948897222313312,3.7376696182833684
b527c5c6,6537,251,226,1,1868,1728,20,118,13,24,29,537,54,67,50,5,103,25.043825,1970,30.0,196.0,827.0,704.0,226.0,1531.0,11972.693991457652,53.87755102040816,645059.4313764939,ok,1700,1700,864.019,864.019,598779,130087,47393,171006,43598,352.2229411764706,0.5082464705882352,76.52176470588235,27.878235294117648,45,6537,19,5,add|combine|difference|merge|sfilter|compose|chain|matcher|rbind|lbind|fork|apply|mapply|mostcolor|asindices|toindices|objects|fill|underfill,F|T|ONE|TWO|THREE,4.497703839991401,13.302649530836213,11.775966423505558,10.766250917392474,6.762751472008564,6.762751472008564,12.04945977031947,7.455298485683291,3.9318256327243257
b548a754,4423,161,143,1,1308,1267,14,83,17,19,19,379,46,40,48,5,103,26.47205,1414,29.0,132.0,602.0,489.0,161.0,1091.0,7998.030314023047,53.71590909090909,429621.4692543971,ok,567,567,103.6177,103.6177,70255,18709,2860,43608,32368,123.90652557319224,0.18274726631393298,32.99647266313933,5.044091710758377,15,4423,13,4,add|merge|mostcolor|leastcolor|asindices|ulcorner|lrcorner|toindices|objects|fill|replace|backdrop|box,F|T|ZERO|EIGHT,1.4692576390797754,11.159900992801498,9.836813419268136,7.95892649305011,4.650312753376586,4.650312753376586,10.683018830053381,7.145196134997171,3.8918202981106265
b60334d2,1833,75,64,1,494,438,8,31,8,5,10,135,15,12,18,2,95,23.44,720,19.0,72.0,207.0,186.0,91.0,393.0,2557.5632935980875,24.541666666666668,62766.8658303864,ok,243,243,12.273,12.273,10901,2885,617,12494,6838,44.86008230452675,0.050506172839506175,11.872427983539094,2.539094650205761,11,1833,7,3,merge|apply|mapply|ofcolor|toindices|fill|replace,ZERO|ONE|FIVE,-3.7075510758096253,9.296701537624227,7.9676267393338165,6.42648845745769,2.585731896644065,2.585731896644065,9.433083843269053,6.0844994130751715,2.9444389791664403
b6afb2da,3717,143,125,1,1047,973,12,60,12,18,17,286,41,29,41,5,103,24.993007,1297,28.0,120.0,466.0,386.0,148.0,852.0,6142.4542675158655,45.03333333333333,276615.1905137978,ok,300,300,134.4302,134.4302,86826,17803,2226,37026,12426,289.42,0.4481006666666667,59.343333333333334,7.42,19,3717,11,6,add|merge|apply|mapply|mostcolor|colorfilter|asindices|toindices|objects|fill|replace,F|T|ONE|TWO|FOUR|FIVE,0.8285717406931594,11.371672912187172,9.787178430135745,7.708410667257367,4.90845637844386,4.90845637844386,10.51940265523281,6.881411303642535,3.7376696182833684
b7249182,8816,356,314,1,2588,2401,35,180,21,30,50,710,97,74,64,5,103,23.764045,2472,30.0,226.0,1162.0,948.0,256.0,2110.0,16880.0,62.92035398230088,1062095.575221239,ok,621,621,93.2813,93.2813,68843,16959,2868,42868,29396,110.85829307568439,0.15021143317230273,27.309178743961354,4.618357487922705,40,8816,34,7,add|combine|order|merge|initset|first|last|insert|astuple|branch|compose|mostcolor|height|width|portrait|asindices|ulcorner|urcorner|llcorner|lrcorner|toindices|shift|objects|uppermost|lowermost|leftmost|rightmost|centerofmass|color|toobject|fill|paint|connect|cover,F|T|ZERO|NEG_TWO|DOWN|UP|ZERO_BY_TWO,3.7836170149319255,11.139598354389872,9.738612909345894,7.9617188159813645,4.546282866687334,4.546282866687334,10.665904232984527,7.784057002639929,4.174387269895637
b775ac94,5687,210,193,1,1662,1585,14,112,8,19,21,518,41,78,37,5,103,26.080952,1819,29.0,200.0,742.0,646.0,229.0,1388.0,10880.814857878559,46.835,509602.9638687423,ok,2072,2072,844.4852,844.4852,584383,93233,51904,83846,44646,282.0381274131274,0.4075700772200772,44.99662162162162,25.05019305019305,55,5687,13,3,add|merge|compose|chain|rbind|lbind|fork|apply|mapply|mostcolor|asindices|objects|paint,F|T|ZERO,3.7356274523800095,13.278313579976013,11.442867741014789,10.857170403627347,6.7399106637501855,6.7399106637501855,11.336748988435987,7.368970402194793,3.6375861597263857
b782dc8a,5423,202,180,1,1561,1447,19,90,15,20,26,420,62,40,53,5,110,25.846535,1706,30.0,155.0,710.0,577.0,185.0,1287.0,9692.887939684493,55.83870967741936,541238.3555998019,ok,671,671,372.0307,372.0307,241645,47437,5265,50798,15070,360.12667660208643,0.55444217585693,70.69597615499255,7.846497764530551,24,5423,18,3,add|difference|merge|sfilter|mfilter|first|chain|rbind|mostcolor|leastcolor|colorfilter|asindices|ofcolor|toindices|dneighbors|objects|toobject|fill,F|T|ZERO,2.873807939783646,12.395229124270514,10.767178874266891,8.569026340056254,5.92166072188692,5.92166072188692,10.83563194833345,7.277938572945661,3.9889840465642745
b8825c91,2759,106,93,1,814,736,11,58,11,10,20,214,23,14,22,2,82,25.028302,904,20.0,91.0,375.0,289.0,111.0,664.0,4511.492135256471,31.758241758241756,143277.05792188132,ok,1280,1280,93.1312,93.1312,62050,10478,7765,109212,106524,48.4765625,0.07275875000000001,8.1859375,6.06640625,11,2759,10,2,lbind|apply|papply|ulcorner|lrcorner|toindices|vmirror|dmirror|cmirror|replace,ZERO|FOUR,-0.39151685161421657,11.035711906538346,9.257128533474942,8.957510510291613,4.544689553804652,4.544689553804652,11.601055382826384,6.602587892189336,3.1354942159291497
b8cdaf2b,3365,125,110,1,1046,1007,12,68,14,13,20,292,39,25,33,5,103,25.92,1136,25.0,100.0,489.0,384.0,125.0,873.0,6081.129680510002,48.0,291894.2246644801,ok,189,189,22.0126,22.0126,15809,4232,630,27702,8086,83.64550264550265,0.11646878306878307,22.391534391534393,3.3333333333333335,14,3365,11,3,combine|mostcolor|leastcolor|ofcolor|ulcorner|urcorner|toindices|shift|underfill|connect|shoot,UP|NEG_UNITY|UP_RIGHT,-0.6019175825963458,9.668397930203518,8.350666240520924,6.447305862541213,3.1360418920141764,3.1360418920141764,10.229295989560153,6.915723448631314,3.5263605246161616
